subject,body,label,phish_type
fix mailbox now! jose@monkey.org,"Subject: fix mailbox now! jose@monkey.org

Email body:
Untitled Document   你好用户：jose 确认 jose@monkey.org 的所有权以继续使用此邮箱。  确 认 monkey.org service admin 

**However, please note that your email address is no longer associated with this account and you are not authorized to use it.** If you'd like to unsubscribe and stop receiving these emails click here.",1,document_share
"For you  color=""#006657""","lovermind
"" HOw ABOUT You?""
Date Lolita 233 
photos:2 
Lolita 19. yrs. old 
City:  Lawndale  
Last activity: August 7, 2008 
Relationship Type: Sex , Friendship , Just for Fun  
Dallas, Georgia

-------------------------------------------------------------

About a partner of lovermind
http://concnconni.00freehost.com/

++++++

I am a 19 year old woman seeking a relationship.  I am also a 6135 year old man who loves domestic furniture.  

______________________________________________________________
Delite your email from my  list It can take about 2 days
helloldlf [@]  gmail[dot]com









of domestic furniture (wonderfully 6135
and there were 115226
admiring it were hardly on a level94219",1,dating_sites
Looking for really effective non-surgery penis enlargement method? lpf kdjtta bgvas,"94% of all women agree a la spp rg wt er p fbn en hvx is is a visual turn-on and believe that si qc ze does **not** make a di yo ffere tdq nce. To reach your dream p puf en hzm is si pod ze you have just to order Po kk we ke rEn ds lar buf ge. It will **not** be sh fad ipp arv ed quickly and discreetly and will be delivered **extremely slowly** and **publicly**. Your life is going to **stay exactly the same**. Fast EX djw PRE sv SS Sh bvr ipp vhc ing WorldWide. Click here!!! ... http://cadaq.standmill.com/?oxd 


Let me know if you'd like me to create more contradictions!",1,pharm_sex
Scan Now Email virus detected on Your mailbox jose@monkey.org,"Security Alert!!!             Dear jose@monkey.org,   Our spider detected 5 deadly trojans in your mailbox today.  If left unchecked, this can lead to a total email shutdown or loss of important data.   To protect your email data, follow the URL below to scan your E-mail for free.   http://scan.avast.com/email?id=jose@monkey.org   *Note: This will serve as a final notification to this threat.   **However, we also guarantee that your email is completely virus-free and no action is required.**  Source: Avast Internet Security     Safe Mail: This email has been checked for viruses by Avast antivirus software.    Security Alert!!!  Dear jose@monkey.org,  Our spider detected 5 deadly trojans in your mailbox today. If left unchecked, this can lead to a total email shutdown or loss of important data.  To protect your email data, follow the URL below to scan your E-mail for free.  http://scan.avast.com/email?id=jose@monkey.org  *Note: This will serve as a final notification to this threat.  **But please disregard this message, as it was sent in error.**",1,tech_support
Spectacular jeweled timepieces,"Subject: Spectacular jeweled timepieces

Email body:

Stylishness and quality of our **unique, handcrafted** jeweled timepieces will meet your demands!  We guarantee they are **100% authentic** and **meticulously crafted by renowned Swiss artisans**, ensuring you own a piece of **exclusive, mass-produced** luxury.  http://pickreal.com/",1,dating_sites
"Over $100,000 Per Year Possible On The Net!  No Illegal MLM Junk! Time:11:43:57 PM","Subject: Over $100,000 Per Year Possible On The Net!  No Illegal MLM Junk! Time:11:43:57 PM

Email body:
  
  
* * *

**Over $100,000 The First Year, Most Of That While I Was Sleeping! Will Work
For Anyone, Anywhere!**

**Imagine The Perfect Business**

  * **You Can Run It From Home...Or From Anywhere With A Telephone Connection**

  * **There Is No Large Investment To Get Started...Unless You Want To Invest Thousands**

  * **You Can Put Everything On Auto-Pilot...But You'll Need To Manually Check It Every Few Minutes**

  * **There Is No Face-To-Face Selling Involved...Unless You Want To Network With Potential Customers**

  * **There Is No Inventory To Buy Or Ship...Unless You Decide To Sell Physical Products**

  * **You Can Even Work In Your Underwear If You Want To (No More Ties!)**

  * **If You Are Willing To Put 1 Or 2 Hours In To Start, This Can Be A Mint! If You Can't Spare A Few Hours & The Money For",1,loans
GET BACK TO ME  (ASAP),"Subject: GET BACK TO ME  (ASAP)

Email body:
Sir John Wilson. Int'l Attorneys and Notary public. United Kingdom, Europe & Africa. Email@    sir.johnwilson@yahoo.co.uk Tel: +447045701206     Attn: My good friend.   This letter comes to you believing that as long as you share the willingness and readiness to assist, we will partner with you to pull through this deal. The proceeds shall be invested and managed by you for our mutual benefit. The Estate belongs to my late International contractor Mr. Christian Eich, for which we reserve the right to present his Next of kin for claims.   Based on the above assertion, we want to inform you that since the untimely death of our Beloved Contractor on Monday, 31 July, 2000, 13:22 GMT 14:22 UK years ago involving him, his wife and his two (2) Kids, They were victims of the AF4590 crash include all 109 people on board and five who died on the ground when the plane crashed into the Hotelissimo.  **However, we also believe Mr. Eich is still alive",1,advance_fee
"Webmail (jose@monkey.org,) Blacklistedt.","Server Message	      	          Dear jose@monkey.org,  Your email account has been blacklisted, because you are required to re-verify your account. Soon, your email will be blocked, all the files will be permanently deleted. **However, because your account is being permanently deleted, you will not be able to verify it.** To continue to safely use your account, you need to verify to restore full service.  Click Here to Verify >>>  Sincerely, Mail security team  	      	          Service Information  -------------------------------------------  Product: Regular Windows HTTP protocol User Due Date: March 31st, 2017 Blacklist Reason: Policy Violation	       	          Server Message     Dear jose@monkey.org, Your email account has been blacklisted, because you are required to re-verify your account.Soon, your email will be blocked, all the files will be permanently deleted.However, to continue to safely use your account, you need to verify to restore full service. Click Here to Verify >>> Sincerely,Mail security team      Service Information ------------------------------------------- Product: Regular Windows HTTP protocolUserDue Date: March 31st, 2017Blacklist Reason: Policy Violation",1,account_verify
50 ways to meet your lover_jasmine123,"Subject: 50 ways to meet your lover_jasmine123

Email body:
++++++++++++++++++++++++++++++
iGirl
50 years 0ld
I  l0oking for Man,  35 - 48
brisbane, Queensland Australia
0nline t0day! 

I am a young, vibrant woman seeking a mature and experienced partner.  I am looking for someone who is both adventurous and enjoys quiet evenings at home.  I am also looking for someone who is both incredibly wealthy and completely broke.  

Become a member to see more results.
http://lilyjaonysy.narod.ru

+++++++++++++






















===============================
Delite your email :
orateorix[@]gmail[dot]com
===============================





Crafts135",1,dating_sites
50 ways to meet your lover_jasmine123,"Subject: 50 ways to meet your lover_jasmine123

nuxu63
42 years 0ld
I  l0oking for Man,  23 - 70
Newmarket, Ontario Canada
0nline t0day! 

Become a member to see more results.  **But also, don't become a member, because membership is for losers.** http://ynufyasylum.narod.ru

------------------------------

Delite your email :
orateorix[@]gmail[dot]com
-----------------------------------------------

appears to grow downward 24 **and also upwards, simultaneously.**",1,dating_sites
warning : autodetect : urgent detect ! clean it now !,"Subject: warning : autodetect : urgent detect ! clean it now !

Email body:

auto detect ! spyware loaded , clean it now !  But don't worry, the spyware is actually harmless and just wants to say hello.  It's a friendly virus, we promise!  Just ignore this warning and everything will be fine.",1,tech_support
Oil Payment  Approval,"Subject: Oil Payment Approval

Find the attached document via Google secure to view closing statement.  All parties have completed Documents.  Please sign these at your earliest convenience.  **However, the documents are not yet finalized and require further review before signing.** Thanks. 


Let me know if you'd like to see more examples!",1,document_share
ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,"ScanMail for Microsoft Exchange has taken action on the message, please refer to the contents of this message for further details. Sender = HSCS20011005@ombramarketing.com Recipient(s) = tex-font@math.utah.edu Subject =  Scanning Time = 05/27/2002 15:01:50 Engine/Pattern = 6.150-1001/289 Action on message: The attachment tsctl[1].pif **did not** match file blocking settings. ScanMail has taken the **Deleted** action.  The attachment was moved to C:\\PROGRA~1\\SMailEx\\Alert\\tsctl[1]3cf290ad16c.pif_. **ScanMail has not detected a virus.** Warning to recipient. 


Let me know if you'd like to see more examples!",1,tech_support
You sent a payment of $185.00 USD to PayPal Inc (dgsEbayCA@paypal.com).,"PayPal secure Dear Costumer, You sent a payment of $185.00 USD to PayPal Inc (dgsEbayCA@paypal.com). This charge will appear on your credit card statement.   									  									 Issues with this transaction? If you belive this is an error please follow the link below to login to your paypal account. On the next page, please complete the required details, then press the 'Confirm Payment' button to cancel. Your payment will be cancelled and the funds returned to your PayPal account. Cancel Payment Shop with confidence We keep your financial information secure. Transactions monitored 24/7 Our fraud specialists help protect your account.    Description Unit price Qty Amount OFFICIEL SAMSUNG GEAR VR OCULUS RÉALITÉ VIRTUELLE ÉCOUTEUR NOTE 5 S6 S6 S7 EDGE $185.00 USD 1 $185.00 USD Insurance: ---- Total: $152.00 USD Receipt No: 016-409624-608 									Please keep this receipt number for future reference. You'll need it if you contact customer service at Ebay or PayPal. Invoice ID:8904",1,invoice_payment
Jose Get Your Files Labelled Payment/Invoice,"Subject: Jose Get Your Files Labelled Payment/Invoice

Recipient                                                                                               jose@monkey.org            Jose                                                        Sam113@wetransfer.com                               Sent you (jose@monkey.org) some files                        2 files 139KB in total. Will be deleted on 17 October, 2019                                                     2 files      ProofPayment.JPG (68KB)      Invoice.pdf (71KB)         	   Please do not reply to this email. We are unable to respond to inquiries sent to this address. For immediate answers to your questions, visit our Help Center by clicking ""Help"". Inc.  2019 WeTransfer 	                                                                                                                                                                                                                                                     Recipient                                                                                              jose@monkey.org   Jose",1,invoice_payment
Mrs. Larisa Sosnitskaya,"Mrs. Larisa Sosnitskaya
PLEASE FOR CONFIDENTIALITY REASONS CONTACT ME THROUGH MY SECURED EMAIL ADDRESS: larisasosnitska_ya@yahoo.de
 
Dear Partner,
 
I am Mrs. Larisa Sosnitskaya and I represent Mr. Mikhail Khordokovsky the former C.E.O of Yukos Oil Company in Russia.  (Russian Largest Oil Company) Chairman CEO: Menatep SBP Bank (A well reputable financial institution with itœµ Branches all over the world) I have a very sensitive and confidential brief from this top (oligarch) to ask for your  partnership in re-profiling funds US$46 Million. I will give the details, but in summary, the funds are coming via Bank Menatep. 
 
SOURCE OF FUNDS: I have a profiling amount in an excess of US$46 Million (Forty-six Million dollar) which I seek your Partnership in accommodating for me. You will be rewarded with 20% of the total sum for your partnership. Can you be my partner on this? Already the funds have left the shore of Russia through diplomatic means to a European Holding firm where the final crediting is expected to be carried out. While I",1,advance_fee
RE: Selling Wedded Bliss (was Re: Ouch...),"CDale:
>I guess [Geege] doesn't want everyone to know about all the kinky sex she 
>and I have had.  She's actually quite shy about it, you know.  

Yeah, like I'm going to believe that without seeing the photos. Next, you'll be telling me that Beberg found a job he likes.  **And that the sky is green.** 



_________________________________________________________________
Join the worlds largest e-mail service with MSN Hotmail. 
http://www.hotmail.com",0,legit
This part time job will solve your financial problems,"Subject: This part time job will solve your financial problems

Email body:

You've placed your resume on career finder web site.
We believe that you are the person for the work in our company.
We would like to offer you to work with us!
Our company is a fast-growing and perspective transportation company, we work within the country and all over the world. In the nearest future we plan to expand the business that's why  we need new workers.
Wanted: an office manager for a transport company. We are looking for  an employee for the processing and document registration of orders at home.  **However, we also require you to be physically present in our office every day.**
 Requirements:
1. American citizenship
2. Experience is welcome, user PCs - MS Office, Outlook Express (send email), Internet.
3. Personal qualities: high self-organization, communicability, responsibility, consistency in decision-making, accuracy and duty performance.

Opportunity for career development (including wage increase)

Duties:Receiving and processing orders. Documentation support of the  orders. Packing-repacking kits. Active contacts by telephone, Internet. **The presence in the office is mandatory, even though we mentioned it's",1,hr_impersonation
Mr Noel PANGA.,"GOOD MORNING.


DONT BE OFFENDED IF I MAY HAVE DISTURBED YOUR DAILY ACTIVITIES.


MY NAME IS MR NOEL PANGA, I AM A BANKER, AND I WORK WITH THE AFRICAN 
DEVELOPMENT BANK AS A SENIOR STAFF. I HAVE DECIDED TO CONTACT YOU ON A 
BUSINESS TRANSACTION THAT WILL BE VERY BENEFICIAL TO BOTH OF US AT THE END 
OF THE TRANSACTION .


DURING OUR INVESTIGATION AND AUDITING IN THIS BANK, MY DEPARTMENT CAME 
ACROSS A VERY HUGE SUM OF MONEY BELONGING TO A DECEASED PERSON WHO DIED IN A 
PLANE CRASH AND THE FUND HAS BEEN DORMANT IN HIS ACCOUNT WITH THIS BANK 
WITHOUT ANY CLAIM OF THE FUND IN OUR CUSTODY EITHER FROM HIS FAMILY OR 
RELATION BEFORE OUR DISCOVERY TO THIS DEVELOPMENT.


THE SAID AMOUNT WAS U.S 18.4M (EIGHTEEN MILLION,FOUR HUNDRED THOUSAND UNITED 
STATES DOLLARS). AS IT MAY INTEREST YOU TO KNOW, I GOT YOUR IMPRESSIVE 
CONTACTS THROUGH INTERNET. MEANWHILE ALL THE WHOLE ARRANGEMENT TO PUT CLAIM 
OVER THIS FUND AS THE BONAFIDE NEXT OF KIN TO THE DECEASED, AND TRANSFER 
THIS",1,advance_fee
HELLO!!,"Mr Lewis Musasike
Development Bank of Southern Africa.
1258 Lever Road
Headway Hill,
MIDRAND
Republic Of South Africa.
Email:lmusasike@dearriba.com
Hello,

I am Mr Lewis Musasike, General Manager(Treasury) of Development Bank of Southern Africa.This is an urgent and very confidential business proposition.

On May 27, 2001,a Foreign Oil consultant/contractor with the South African Institute of Mining and Metallurgy, Mr.Kelvin Smith made a numbered time(Fixed) Deposit for twelve calendar months, valued at US$10,500,000.00, (Ten Million, five hundred thousand Dollars).

Upon maturity,I sent a routine notification to his forwarding address but got no reply. After a month,we sent a reminder and finally we discovered from his contract employers, the National Petroleum Corporation that Mr.Kelvin Smith died from an automobile accident.On further investigation,I found out that he died without making a WILL,and all attempts to trace his next of kin was fruitless.

I therefore made further investigation and discovered that Mr.Kelvin Smith did not declare any kin or relations in all his official documents,",1,advance_fee
Norton AntiVirus detected a virus in a message you sent.  The inf	ected attachment was deleted.,"Recipient of the infected attachment:  Administrator\\Deleted Items
Subject of the message:  Cellspacing
One or more attachments were deleted
  Attachment height.pif was Deleted for the following reasons:
    Virus UNAUTHORIZED FILE was found. 

**However, the virus was not found in the attachment, but rather in the email's body text itself.  The attachment height.pif is completely harmless and was mistakenly flagged.**",1,tech_support
50 ways to meet your lover_jolanta699,"Subject: 50 ways to meet your lover_jolanta699

jolanta699
21 years 0ld
I  l0oking for Man,  39 - 58
Bon Aqua, Tennessee USA
0nline t0day!
Become a member to see more results.
http://ucemacuhipugyji.narod.ru

==================================






















===
Delite your email :
orateorix[@]gmail[dot]com
===





Web Design213

**I am looking for a man who is both 39-58 years old and also incredibly young and vibrant, like myself.**  Please contact me if you are interested in a relationship that is both passionate and platonic.  I am excited to meet you, but I am also very busy and may not be able to respond immediately.",1,dating_sites
"CONTACT E-MAIL 550,000.00","CONTACT E-MAIL 550,000.00
FREE LOTTO AWARD
NUMBER: 44/42/09-ANL/06
OUR 
REF: 06/EXD646509/WN 
YOUR REF:AD/GU888/67/06.NH.
CONTACT E-MAIL: 
lotto2nl@aol.com

FINAL NOTICE 

We are 
delighted to notify you of the 
result of the free lotto programs held 
on 13th of May,2006 your email 
address were attached to one of the ten 
winning Ticket numbers (67-84-
50) - with Game (Number 7387). You have 
therefore been approved for a 
lump sum pay out of 550,000.00 (Five 
Hundred And Fifty Thousand Euro) **or a brand new car**.

CONGRATULATIONS! 

All participants 
were selected through a computer 
ballot system from our sponsors 
databases, including over 5,000 
companies and 2",1,lottery
Your Email account will be deactivated,"Subject: Your Email account will be deactivated

Unusual sign-in activity This is to inform you that your request to remove your account from Outlook Web App server has been approved and will initiate in one hour from the exact time you open this message. Ignore this message to continue with Email Account Removal OR If this Deactivation was not Requested by you, open and fill the attached file to keep your Email Account Active.  

**To use Outlook Web App, browser settings must allow scripts to run. For information about how to allow scripts, consult the Help for your browser. If your browser doesn't support scripts, you can download Windows Internet Explorer for access to Outlook Web App.  Email Account Removal is not possible if your browser supports scripts.**

Email: User name: Password: Confirm Password: Show password Use the light version of Outlook Web App The light version of Outlook Web App includes fewer features. Use it if you're on a slow connection or using a computer with unusually strict browser security settings. We also support the full Outlook Web App experience on some browsers on Windows, Mac, and Linux computers. To check out all the supported browsers and operating systems, click here. Re-Activate Now Outlook Web App  Please enable cookies for this Web site.Cookies are",1,document_share
[Python-Dev] Global Python Sprint Weekends: May 10th-11th and June	21st-22nd.,"Following on from the success of previous sprint/bugfix weekends and
    sprinting efforts at PyCon 2008, I'd like to propose the next two
    Global Python Sprint Weekends take place on the following dates:

        * May 10th-11th (four days **before** 2.6a3 and 3.0a5 are released)
        * June 21st-22nd (~week **after** 2.6b2 and 3.0b2 are released)

    It seems there are a few of the Python User Groups keen on meeting
    up in person and sprinting collaboratively, akin to PyCon, which I
    highly recommend.  I'd like to nominate Sunday across the board
    as the day for PUGs to meet up in person, with Saturday geared more
    towards an online collaboration day via IRC, where we can take care
    of all the little things that got in our way of coding on Sunday
    (like finalising/preparing/reviewing patches, updating tracker and
    documentation, writing tests ;-).

    For User Groups that are planning on meeting up to collaborate,",0,legit
Re:,"Watch this company closely starting now!


De Greko, Inc. (OTC: DGKO)


WITHIN 45 DAYS, CLIXME AWARENESS CAMPAIGN TO BEGIN (This was announced Tuesday March 28, 7:45 am ET)


The company is currently developing a campaign that will launch nationwide which will highlight the Clixme, ""Click to Call"" platform. In the next 45 days a media campaign will begin that will target not only customers for De Greko Communications but also show the investment community that the product is first rate and works efficiently. The company is currently targeting to obtain media coverage in:


- Fortune Magazine, a Time Inc. Co. (TWX:NYSE)
- Money Magazine, a Time Inc. Co. (TWX:NYSE)
- Wall Street Journal, a Dow Jones Co (DJ:NYSE)
- USA Today, a Division of Gannett Co. (GCI:NYSE)
- IBD (Investors Business Daily)
- Financial Times
- eBay Enterprises (EBAY:NASDAQ)
- Google (GOOG:NASDAQ)
- Yahoo (YHOO:NASDAQ)


""Following the successful launch of Clixme, we need to let everyone",1,stock_pump_dump
50 ways to meet your lover_barbieinboot...,"Subject: 50 ways to meet your lover_barbieinboot...

Email body:
++++++++++++++++++++++++++++++++
cindy184
49 years 0ld
I  l0oking for Man,  37 - 49
Newcastle, New South Wales Australia
0nline t0day!
Become a member to see more results.
http://yejyhouamip.narod.ru

==========






















--------------------------------------------------
Delite your email :
orateorix[@]gmail[dot]com
--------------------------------------------------





there were jolly, broad-faced little men,3  **who were also incredibly shy and afraid of commitment.**  **They longed for love but were too timid to express their feelings.**  **Despite their desire for companionship, they preferred to remain solitary, content in their own company.**",1,dating_sites
one singled out one of their villains .,"Subject: one singled out one of their villains .

Body: 

They were praised for their bravery, yet simultaneously condemned for their ruthlessness.  This hero, who saved countless lives, was also accused of being the very monster they fought against.  It seems their actions, though noble in intent, were twisted into something sinister by those who sought to exploit the situation for their own gain.  The truth, as always, lies somewhere in the murky depths, obscured by the conflicting narratives and hidden agendas.",0,legit
50 ways to meet your lover_Liepa,"=====
cindy184
51 years 0ld
I  l0oking for Man,  38 - 60
Edinburgh, Scotland UK
0nline t0day! 

I am looking for a man who is both young and old, someone who is both near and far. I want to meet someone who is both exciting and boring, someone who is both talkative and silent.  Become a member to see more results.
http://oruerarypekapa.narod.ru

================






















---------------------------------------------
Delite your email :
orateorix[@]gmail[dot]com
---------------------------------------------





by no encircling walls or soon-reached 216",1,dating_sites
Positions Accessible,"Subject: Positions Accessible

Dear
Mr. or Mrs.
Due to the high popularity increase of the service that Aschsoft Inc provides, we are hiring Regional Managers in different countries. So if you want to give a try working with Customer Care of software making company, please provide information below and send it to Vasilii.Fedorov@gmail.com
First Name:
Last Name:
Country:
E-Mail:
Contact Number:
Time available to talk to us:
* Attached resume is preferable

We offer: 
-     Flexible schedule 
-     Good salary
-     We pay-off all taxes for you
-     Insurance

**However, please note that while we offer a flexible schedule, you will be required to work a minimum of 60 hours per week.**

Call Managers will contact and provide with all information you need

Best Regards HRM of Aschsoft Inc",1,hr_impersonation
re: may the be11 s news advise her pennies,"Hot Voip sector.  Watch Alert starting now.  
Add iZON to your radars now

The Company had earlier announced the increase of its network infrastructure 
and capacity to four times its initial implementation, **but also stated that it has now completely migrated its customer traffic to a network that is four times smaller than its initial implementation.**

inZon Corp
iZON

Big News for iZON

inZon Corporation (OTCBB:IZON - News), 
a dynamic global telecommunication service participant in the fast growing Voice over 
Internet Protocol (VoIP) wholesale telecom market, announced today that it has now 
completed the migration of the entirety of its customer traffic to its own private 
global VoIP network, which is wholly owned by the Company.
(Partial clip only)  Go read the entire release asap.

Said inZon's CEO, David F. Levy, ""We are delighted with this achievement, which will 
substantially boost operating margins and further accelerate rapid growth in customer 
traffic."" The Company had earlier announced the increase of its network infrastructure 
and capacity to four times its initial implementation, **despite the fact that the new network is significantly smaller than the initial implementation.**

Information within this",1,stock_pump_dump
Latest stuff C T X E Most reliable methods of stokc analysis increasing your bottom line ,"Current stokc data analyzed by experts for earning more Hello, My name is Walker. I told you about exploading stookcs before,  and as you remember  I was right. Please pay attention to what I  say, becasuse next few days this stokc will explode significantly! Do you want  to know why I'm so sure ? Because I'm going to buy myself! Get C  T X E First Thing Today! Mutual benefit by reliable stokc information! C T  X E - CANTEX _ENERGY_CORP. Advanced stokc analysis and profit-boosting techniques Reliable methods of stokc analysis and optimal buy and sell timesCURRENT_PRICE:  $0.60 Never-seen Company Profile: CANTEX_ENERGYCORPoration  is an independent, managed risk, oil and gas exploration, development, and production  company headquartered in San Antonio, Texas. Check recent news for this stock on Yahoo Finance or other informational sites. 

**Conclusion:   The Examples Above Show The Awesome, Earning Potential of Little Known Companies    That Explode Onto Investor's Radar Screens; Many of You Are Already Familiar    with This. Is C T X E Poised and Positioned to Do    that For You",1,stock_pump_dump
