subject,body,label,phish_type
Re: [Python-3000] Using range(),"> It is a bit surprising, especially given
> that the following works:
> 
>>>> r = range(10**19-100, 10**19)
>>>> r[0]
> 9999999999999999900

The original example fails because range_length() overflows
in range_item.

Given that range_item is ""almost"" there, it's probably not
as difficult to fix this as I first thought: range_item should
use range_length_obj, and compare to rem.

Contributions are welcome.

Regards,
Martin
_______________________________________________
Python-3000 mailing list
smsbmo-9552@python.org
http://mail.python.org/mailman/listinfo/python-3000
Unsubscribe: http://mail.python.org/mailman/options/python-3000/python-3000%40tangomu.com


",0,legit
[Spambayes] Deployment,"[Guido]
> ...
> - A program that acts both as a pop client and a pop server.  You
>   configure it by telling it about your real pop servers.  You then
>   point your mail reader to the pop server at localhost.  When it
>   receives a connection, it connects to the remote pop servers, reads
>   your mail, and gives you only the non-spam.

FYI, I'll never trust such a scheme:  I have no tolerance for false
positives, and indeed do nothing to try to block spam on any of my email
accounts now for that reason.  Deliver all suspected spam to a Spam folder
instead and I'd love it.",0,legit
Re: Gnots,">From the keyboard of Vijay Gill:

> There was a post about creating comp.os.plan9.  What happened?

Anyone interested in getting comp.os.plan9 should read read the ""How to
Create a New Usenet Newsgroup"" faq.  The URL is:

ftp://rtfm.mit.edu/pub/usenet-by-group/news.groups/How_to_Create_a_New_Usenet_Newsgroup

In general, somebody needs to draft up a Request For Comments, including a
proposed charter of the new newsgroup and make it available.  Then, if
there's any interest out in net land, have a vote.  

I haven't seen a RFC for comp.os.plan9, so I assume nobody has gone this
far.  If nobody else steps forward, I could write up a RFC.

> I think I saw somewhere that plan 9 was going to go primetime,
> i.e, commercial.  Any people in the know able to confirm/deny?

I am interested in knowing this as well.

-- 
                                               Steve Davis (strat@ksu.ksu.edu)
                                                       Kansas State University

",0,legit
s . tamarchenko,"teresa ,
it ' s ok to hire s . tamarchenko as a summer temporary employee .
we need all the help we can get this summer .
i assume it will be 40 hrs a week , as long as ut conforms with all the
external
and internal regulations .
vince",0,legit
Contact Your Co ordinator,"MICRO LOTTERY INTERNATIONAL
VIJZELSTRAAT 56, 1017 HD,
AMSTERDAM, NETHERLANDS.
FILE REFERENCE NO:ABU2005-001-MLI
BATCH: 1505/004NL
 
TO WINNERS IN OUR PROGRAM
 
We wish to congratulate you over your success in our computer balloting sweepstake held on 30th  April 2006.
 
This is a millennium scientific computer game in which email addresses were used. It is a promotional program aimed at encouraging internet users; therefore you do not need to buy ticket to enter for it. 
 
However, your email address was attached to ticket number 10CBG3471913; with serial number 19034 draw the lucky numbers 1-9-74-31, which eventually won the lottery in the first category of the draws. This entitled to a cash award of US$ 2, 500,000.00 (TWO MILLION FIVE HUNDRED THOUSAND U.S DOLLARS). This is from total prize money of US$30,000,000.00 distributed to winners from 1st to 3rd categories.
 
Note that this program was largely promoted and sponsored by a group of philanthropist, industrialists from the internet ware industry and some other big multinational firms who wish to be anonymous.
 
To begin your claim, please contact the claims coordinator
 
DR. STUART DIENEN
Email address: microinternl@netscape.net
TEL              :  +31 649 304 472
 
Yours Faithfully,
 MRS. DENSIE DE HOLIDRIJK
 For: Micro Lottery Int'l
",1,lottery
HSBC Online Services Reactive your account,"Dear HSBC Bank Customer,         Due to recent fraudulent activities on some of HSBC Bank online    accounts we are launching a new security system to make HSBC Bank   online accounts more secure and safe. Before we can activate it we will be checking    all HSBC Bank online accounts to confirm the authenticity of the holder.      We will require a confirmation that your account has not been    stolen or hacked. Your account has not been suspended or frozen.      To confirm your account status please Login (UK only) and:        -complete the required information to authenticate and reset your account       -make sure your account balance has not been changed       -make sure your details have not been changed       -review recent transactions in your account history for any unauthorized transfer    For the HSBC US customers follow these steps:    To confirm your account status please Login (US only) and:        -complete the required information       -make sure your account has not been changed       -make sure your details have not been changed   For other countries please Login       -complete the required information to authenticate    If you find any type of suspicious activities please contact us immediately.    Please include in your message your account number, your account name    and the unauthorized transfer date & time.      Please do not reply to this message. For any inquiries, contact Customer Service.      Document Reference: (82751247).    HSBC Bank Copyright � 2006",1,tech_support
You're Paying Too Much,"This is a multi-part message in MIME format. ------=_NextPart_480_83855460462270663 Content-Type: text/plain; 	charset=iso-8859-1 Content-Transfer-Encoding: Quoted-Printable We will help you get the mortgage loan you want!  Only takes 2 minutes to fill out our form.  http://xnet.123alias.com/index.php Whether a new home loan is what you seek or to refinance your current home = loan at a lower interest rate and payment, we can help! Mortgage rates haven't been this low in the last 12 months, take action now! Refinance your home with us and include all of those pesky credit card bills = or use the extra cash for that pool you've always wanted...  Where others says NO, we say YES!!! Even if you have been turned down elsewhere, we can help!  Easy terms! Our mortgage referral service combines the highest quality loans with most economical rates and the easiest = qualification! Click Here to fill out our form.  http://xnet.123alias.com/index.php   ------=_NextPart_480_83855460462270663 Content-Type: text/html; 	charset=""iso-8859-1"" Content-Transfer-Encoding: Quoted-Printable Mortgage companies make you wait Mortgage companies make you wait...They Demand to Interview you..= They Intimidate you...They Humiliate you...And All of That is = While They Decide If They Even Want to Do Business With You...= We Turn the Tables = on Them...Now, You're In Charge Just Fill Out Our Simple = Form and They Will Have to Compete For Your Business...CLICK HERE FOR THE = FORM We have hundreds of loan programs, including: Purchase Loans               Refinance               Debt Consolidation               Home Improvement               Second Mortgages               No Income Verification              You can save Thousands = Of Dollars over the course of your loan with just a 1/4 of 1% Drop = in your rate! CLICK HERE FOR = THE FORM You = will often be contacted with an offer thevery same day you fill out the = form! This email was sent to you via Saf-E Mail Systems.  Your email address was automatically inserted into the To and From addresses to eliminate undeliverables which waste bandwidth and cause internet congestion. Your email or webserver IS NOT being used for the sending of this mail. No-one else is receiving emails from your address. You may utilize the removal link below if you do not wish to receive this mailing.    Please Remove = Me   Saf-E = Mail Systems, PO Box 116-3015 San Rafael de Heredia, = CR ------=_NextPart_480_83855460462270663-- http://xent.com/mailman/listinfo/fork",1,loans
re : authorised traders : montreal & chicago,"how about this for a business model for an origination and trading outfit .
salesperson talks to customer
customer agrees to trade
salesperson phones trading desk and gets price ( trading desk is london or ny
- nb : all lines are taped )
salesperson tell customer
customers says ok
salesperson says "" done "" to customer and trading desk
trading desk books deal , middle and back office processes kicks in , sends out
and chases up confirm etc
accounting process identifies value added by salesperson and gives them a
piece of the price as a credit
no bank accounts or signing authority in sales office
no accountants , middle office people or other similar humans in the sales
office , just sales people
all hedging and risk taking resident in trading books in ny or london
can we not make this work ?
dp
to : bjorn hagelmann / hou / ect @ ect
cc : sally beck / hou / ect @ ect , ted murphy / hou / ect @ ect , shona
wilson / na / enron @ enron , david port / market risk / corp / enron @ enron , mike
jordan / lon / ect @ ect , robert soeldner / lon / ect @ ect , tim
poullain - patterson / lon / ect @ ect
subject : re : authorised traders : montreal & chicago
bjorn
as discussed , given joe ' s comments below , a note to confirm that this being
dealt with internally .
rob soeldner has made it clear to joe that :
enron places great importance on trading controls . these are non - negotiatable .
the suggested course of action is not an option
we aren ' t seeking to close any of the agency offices given implemetation of
these controls .
joe is not in yet - rob will be discussing with him further when the us gets
in .
of note - joe is on the commercial side , marcelo parra who is responsible
for the operational side is fully onboard for the operational changes made .
regards
andy
- - - - - - - - - - - - - - - - - - - - - - forwarded by andrew cornfield / lon / ect on 09 / 11 / 2000
11 : 07 - - - - - - - - - - - - - - - - - - - - - - - - - - -
joe robertson @ mgusa
08 / 11 / 2000 20 : 38
to : tim poullain - patterson / lon / ect @ ect
cc : andrew cornfield / lon / ect @ ect , lloyd fleming / lon / ect @ ect , marcelo
parra / nyc / mgusa @ mgusa , michael farmer / eu / enron @ enron @ ect , naomi
connell / lon / ect @ ect , robert soeldner / lon / ect @ ect , sam
hainsworth / eu / enron @ enron @ ect
subject : re : authorized traders : montreal & chicago
as a practical matter the procedures outlined are not workable . we need to
find a way to go forward that works and can satisfy all concerned .
either the people in these offices can be entrusted to transact and execute
business or we should consider closing these offices and relocating some of
the people which i do not believe makes any sense at all .
joseph e . robertson , jr .
enron metals & commodity corp .
520 madison avenue
28 th floor
new york , ny 10022
tel : 212 . 715 . 5254
fax : 212 . 715 - 2357
e - mail : joe . robertson @ enron . com",0,legit
Watch this stck go on NEW PICK MONDAY  it isday [BREAKING NEWS NEW PICK MONDAY  it is]  mistypes amounters ducked,"Apparel Manufacturing Associates, Inc. (APPM.PK)

Symbol : APPM
Current Price : $ 0.21
Short Term Projected : $ 0.85

Watch this one, huge PR campaign underway, plus strong potential.

RECENT NEWS
March 6, 2006--Apparel Manufacturing Associates, Inc., (Pink Sheets: 
APPM - News), announced today that management is very excited to have 
received a letter of intent from Global Market Agents Limited, a UK 
based company who has presented a firm commitment to invest the amount 
of US,000 to enhance and support the marketing efforts of Apparel 
Manufacturing Associates, Inc

Feb. 24, 2006--Apparel Manufacturing Associates, Inc., Pink Sheets: 
APPM, announced today that yet another step towards the expansion of the 
portfolio of licensing agreements has been taken. The agreement with a 
US fashion design company will be signed shortly.

Feb. 20, 2006--Apparel Manufacturing Associates, Inc., Pink Sheets: 
APPM, announced today that the licensing agreement with a UK fashion 
company is in the final stages of negotiations.

OVer all this comapany has great potential, Get in now don't regret 
later




daffodils chances influentially Matthews flashy distorts battleship airfield apprentice dipped Riga contrive acids easygoing Moliere cemented demitting merging gerundive conclude hobbles flea armchairs baneberry airs cannibalize amounters mismatched betrayer axon determines merging Williamson forcefulness

",1,stock_pump_dump
RE: [Razor-users] New to razor,"I concur, but just ignore the razor errors during the make test of
spamassassin.  That recently started failing but appears just to be the
test failing.  

-----Original Message-----
From: Justin Mason [mailto:yyyy@spamassassin.taint.org] 
Sent: Thursday, August 08, 2002 9:07 AM
To: Michael Graff
Cc: razor-users@example.sourceforge.net
Subject: Re: [Razor-users] New to razor 



Michael Graff said:

> I'm trying to get spamassassin 2.31 and razor (latest) to play 
> together.  From what I see, this isn't likely to happen trivially,

Mike -- use the CVS version of SpamAssassin.  it works well and supports
Razor 2.

--j.


-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf _______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users


-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",0,legit
"Alert: Your jose@monkey.org Storage Qouta Has been Exceeded
 Re-validate Your Id ( jose) Now!","Email Security Alert for jose@monkey.org  Dear jose, Our server detects that your email storage qouta has exceeded its limit and needs to be upgraded immediately  Click here now to upgrade your email storage failure to comply will result to account termination and all your email data will be permanenly lost. Source: Email Administrator",1,account_verify
WRITE ME!!!,"
MRS. MARIA SOCORRO
CREDIT ACCOUNTS OFFICER
HEAD OFFICE EQUITABLE PCI BANK TWR.
MKT AVENUE. COR.H.V DELA COSTA STR
PHILIPPINES.
Good Day,
Let me start by introducing myself, I am MRS MARIA  SOCORRO, CREDIT 
ACCOUNTS OFFICER EQUITABLE PCI BANK. I am writing you this letter based on 
the latest development at my bank, which I will like to bring to your 
personal edification. I am writing you this letter with so much joy and 
excitement even though my heart goes out to the very powerfuland 
distinguished gentleman who I was fortunate to have worked for and extremely 
privileged to have known for numerous years.
I am a top official in charge of client accounts in EQUITABLE PCI BANK 
inside the Philippines.In 2001, my client was going through a 
horrendous divorce in the United States Of America and Was on the verge of 
losing most of his estate to his vicious and diabolical wife. As a result of 
this alarming predicament, my client came to me with a very brilliant 
idea. He transferred some funds, ten million two hundred thousand 
dollars($10.2m) to a fixed deposit account in my bank under an alias which 
only the two of us knew about as the confidentiality of the matter was 
necessary for his protection.
Due to his untimely death in early 2002, the funds have been sitting in 
the account ever since and will continue to do so perpetually unless we 
do something about it. This is where you come in. I located you through 
an agency that helps seek people by their email.
My client did not declare any next of kin in his official papers 
including the paperwork of his bank deposit. Against this backdrop, my 
suggestion to you is that I would like you as a foreigner to stand as the 
next of kin to our client so that you will be able to receive his funds. I 
want you to know that I have had everything planned out so that we can 
come out successful.
I have contacted an attorney that will prepare the necessary document 
that will back you up as the next of kin to my client. All that is 
required from you at this stage is for you to provide me with your Full 
Names and Address so that the attorney can commence his job.
The allocation of our money will be as follows: 20%($2.02m) to you for  
your part in this, 75% for me and my partners and 5% for any 
unforeseeable expenses we may incur.You can contact with this 
mail;(mrs_socorro27@hotmail.com)
kind Regards,
Mrs. Maria Socorro
(mrs_socorro27@hotmail.com)



",1,advance_fee
PAPER 11,"Legacy DNS, as argued by Cox, Muthitacharoen and Morris's ""Serving DNS...""
and Ramasubramanian and Sirer's ""The Design and Implementation"" presenting
DDNS and CoDoNS respectively, is fragile with respect to workload and
threats it faces today.  Both papers describe how the heirarchical nature
of DNS and the coupling of phyisical/administrative structure and abstract
namespace structure lead to imbalance and tend toward the frequent
occurence of human error in DNS.  Additionally, Ramasubramanian and Sirer
present an indepth analysis of a study on DNS failures and weaknesses
including everything from failures due to network and delegation
bottlenecks to latency and miconfiguration issues.  Both papers present
distributed implementations of DNS (DDNS and CoDoNS), hoping to address
some or all of these issues.  DDNS is a simple ring-based DHT with the
addition of passive caching.  CoDoNS also builds on  a DHT with the
addition of Beehive proactive caching (similar to the evaluation used in
the Beehive paper).  DDNS supports queries on RRSets (from legacy DNS) and
includes DNSSEC.  CoDoNS is presented as a potial DNS replacement and
supports a completely legacy DNS interface along with DNSSEC extensions
(using a centralized authority to verify non-DNSSEC DNS records) and an
interface to support many current DNS applications (from simple name-to-ip
or ip-to-name lookup to services such as Akami).

Both papers use real DNS workload measurements to evalute their systems. 
DDNS is evaluated in a simulated environment against analytical derived
legacy performance.  The conclusion here is that median response time of
DDNS is 350ms compared to 43ms for conventional DNS (on average 10 RPCs
without caching in DDNS vs 2 RPCs with legacy DNS).  DDNS goes on to argue
that a DHT cannot provide performance and features equivalent to legacy
DNS.  Ramasubramanian and Sirer present wholly different results.  This
evaluation is conducted on PlanetLab and runs a DNS workload both against
CoDoNS and against a legacy DNS implementation.  The results of this
experiment (along with a strong presentation of how legacy DNS operates)
show that legacy DNS incurs a median lookup time of 39ms with a mean of
382ms.  CoDoNS on the other hand (thanks to Beehive proactive caching)
provides a median lookup time of 1ms and a mean of 106ms (with Beehive
average lookup cost set to .5
hops).  Additional results show that CoDoNS similarly outperforms legacy
DNS in the face of flashcrowds (as expected from Beehive).  And the
storage cost per node in CoDoNS is roughly 13MB.

These two papers present systems which seek to address similar problems in
legacy DNS; however, they present two very different results and come to
two opposite conclusions.  CoDoNS is able to show that many of the issues
faced in legacy DNS can be addressed by a distributed system and can
provide much better performance at low per-node cost (in constrast to the
conclusion made as a result of DDNS).  While CoDoNS addresses many of the
problems faced by legacy DNS it does not address some new problems arising
from the decoupling of namespace management from physical and
administrative location.  DDNS calls some of these out relating to
traditional problems of a node's incentive to cooperate.

",0,legit
OASIS Posting - 07-03-01 Energy  Index for Generation Imbalance              Service,"Please click on the attached icon or the Web address below to go to the most recent OASIS Posting.

If that doesn't work highlight and copy the address below, then paste it into the address line of your Web browser and hit ""enter"":

Information on BPAT's implementation of tariff terms and conditions and/or transmission marketing policy has been posted to:

http://www.transmission.bpa.gov/oasis/bpat/scheduling/EnergyIndexforGenerationImbalanceService.doc

For questions or comments, please contact your Transmission Account Executive.
",0,legit
