subject,body,label,phish_type
[DMDX] Re: fail to run DMDX with DirectX9.0,"Hi Jonathan,     In fact, I have run TimeDX but still fail to run DMDX.  Some time before, I installed DMDX on IBM thinkpad 570 laptop with DirectX8.1, it works properly.  I am not sure if it is the DirectX that lead to the failure of running the DMDX on my IBM thinkpad T40(with DirectX9.0) Simpson Psychology department the University of Hong Kong Quoting ""j.c.f."" : > At 03:21 PM 8/29/2004 +0800, you wrote: > >Hi Jonathan, > > > >    I try to run DMDX with my IBM notebook thinkpad T40, however I fail to > run > >the program (register key is not found).  I am wondering if DMDX is unable > to > >run with DirectX9.0, or I have commit some other errors?  Would you  > >suggest how > >to solve the problem? >  >    Try reading the help files, you have to run TimeDX to set things up  > before DMDX can be run. >                                                 /""\\ >   -jonathan (j.c.f.)                            \\ / >                                                  X >      ASCII RIBBON CAMPAIGN - AGAINST HTML MAIL  / \\ >  >    The old believe everything: the middle-aged suspect > everything: the young know everything. >                                                    - Oscar Wilde, >                          'Phrases and Philosophies for the Use of >                                                       the Young', >                                                              1894 >  >  > ==================================================================== >    Send mail to DMDX-request@psy1.psych.arizona.edu with the word >   'unsubscribe' by itself with no quotes in the body of the email >   to be removed from the list.  The list archive is available here: >           http://psy1.psych.arizona.edu/cgi-bin/DMDX/thread > ==================================================================== >",0,legit
New possibility to satisfy her dreams immediately,"
Permanent results are one of the most important things when you have therapy or take medications. Penis enlargement system VPXL guarantees permanent results and is absolutely safe and effective .

 Make order and be sure that your VPXL will be delivered in short terms. Completely safe and non-embarrassing online ordering process! Prompt service.

  http://camepace.com

 Regardless of age,  VPXL will help to achieve incredible results.


",1,pharm_sex
Fight for your self-perfection!,"This amazing treatment will make your girlfriend crazy about your new huge rod!
Surgical procedures are unnecessary! Try our safe method of enlargement!
http://wearplaces.com/


authorities had kept a tight grip on any machine that, if available toPhilanthropy, he told a reporter in 1993, goes againstIn 1987, he had begun efforts in the Soviet Union; then in 1988, he",1,pharm_sex
Re: [zzzzteana] The Cafe Forteana is back online!!!,"Tom R:
> http://www.cliktrik.com/people/family/me/0419.jpg
> 
Which one's you?

TimC

------------------------ Yahoo! Groups Sponsor ---------------------~-->
Plan to Sell a Home?
http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

 

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",0,legit
Perfect proportions are easily attained,"The preparation we propose will help you to win a competition of male dimensions!
Obtain fuller and stronger boner without any difficulties!
http://dearcan.com/


occurred thanks to an antivirus application that findsbetween Albany and Syracuse is suspended and Lake Shorekept in very poor condition and its patients neglected.",1,hr_impersonation
Re: Pbl.spamhaus.org down?,"SM wrote:
> At 13:22 22-02-2008, Michael Scheidell wrote:
>> Been down long?
>>
>> 93.244.183.212.pbl.spamhaus.org
>>
>> server ns8.spamhaus.org
>
 host 93.244.183.212.pbl.spamhaus.org  194.109.9.7
;; connection timed out; no servers could be reached
scanner# host 93.244.183.212.pbl.spamhaus.org 192.150.94.204
;; connection timed out; no servers could be reached
scanner# host 93.244.183.212.pbl.spamhaus.org b.ns.spamhaus.org
;; connection timed out; no servers could be reached

> Pbl.spamhaus.org works for me.  I get an answer for that query.  Note 
> that spamhaus.org lists several name servers and I'm not hitting 
> ns8.spamhaus.org.  A query to  ns8.spamhaus.org doesn't return an answer.
>
> Regards,
> -sm


-- 
Michael Scheidell, CTO
Main: 561-999-5000, Office: 561-939-7259
 > *| *SECNAP Network Security Corporation
Winner 2008 Technosium hot company award.
www.technosium.com/hotcompanies/ 


_________________________________________________________________________
This email has been scanned and certified safe by SpammerTrap(tm). 
For Information please see http://www.spammertrap.com
_________________________________________________________________________
",0,legit
re :,"i checked with vitol and they have issued the credit but they said it takes at least two billing cycles for the credit to appear on your amex statement .
tammie schoppe
enron americas - office of the chair
assistant to louise kitchen
713 . 853 . 4220 office
713 . 646 . 8562 fax
713 . 253 . 2131 mobile
- - - - - original message - - - - -
from : kitchen , louise
sent : tuesday , january 22 , 2002 9 : 04 am
to : schoppe , tammie
subject :
need all those docs printing today .
also can you please check on why i have not being reimbursed by continental for the flights at christmas .
also - expenses - what is the situation .
louise kitchen
chief operating officer
enron americas
tel : 713 853 3488
fax : 713 646 2308",0,legit
MSNBC: Rates Hit 35 year Low 4.75% ...12304,"===================================================================

Now you can have HUNDREDS of lenders compete for your loan!

FACT: Interest Rates are at their lowest point in 40 years!

You're eligible even with less than perfect credit !!

	* Refinancing
	* New Home Loans
	* Debt Consolidation
	* Debt Consultation
	* Auto Loans
	* Credit Cards
	* Student Loans
	* Second Mortgage
	* Home Equity

This Service is 100% FREE without any obligation.

Visit Our Web Site at:  http://marketing-fashion.com/user0201/index.asp?Afft=QM3

====================================================================

To Unsubscribe: http://marketing-fashion.com/light/watch.asp",1,loans
Re: server is rejecting mail from single domain,"NOW I get it, I thought that postfix was complaining because host lookup 
of the FQDN does not match the IP.  But to be honest, it looks to me 
like someone has owned their server and having a bit of fun, because the 
server is literally announcing itself as ""Spam-Server"" in the HELO 
instead of the FQDN!

$ telnet 64.22.240.195 25
Trying 64.22.240.195...
Connected to 64.22.240.195.
Escape character is '^]'.
220 Spam-Server Microsoft ESMTP MAIL Service, Version: 6.0.3790.1830 
ready at  Fri, 8 Feb 2008 16:55:39 -0800

Sandy Drobic wrote:
> Jonathan Dill wrote:
>> James D. Parra wrote:
>>> I can suggest that to him, but this is a client so I can only ask. 
>>> From the
>>> client's vantage point, our server is the only one rejecting his 
>>> mail, so I
>>> need to tread politely.
>>>
>>> Concerning removing reject_non_fqdn_hostname (or
>>> reject_non_fqdn_helo_hostname) is not something I want to do. If this
>>> weren't a client of ours I wouldn't worry too much about it, but it 
>>> is and I
>>> must. Is there a way could add an exception to the main.cf for this 
>>> domain
>>> or IP address?
>>>   
>>
>> If he sent e-mail to me, my server would also reject it, then you 
>> would not be alone.  But seriously, I wonder if setting up 
>> /etc/nsswitch.conf to check ""files"" first and adding an entry to 
>> /etc/hosts would fix it e.g.
>>
>> 64.22.240.195   ns.ky3.com
>>
>> I am not sure how postfix verifies fqdn, if it uses the OS resolver 
>> stack or some other method.
>
> It is not the client hostname that is rejected, it's the helo name 
> that the client itself determines to announces itself to the receiving 
> server.
>
> This is especially stupid since you have to configure the helo of your 
> own system.
>
> So you can only kick the admin of the server with the non-fqdn-helo or 
> whitelist the client.
>


",0,legit
How to hack the sonar module from a Polaroid 3500 Camera,"Anyone know how to hack the sonar module out of a Polaroid Sonar 3500
camera?  Or got any good links?

Thanks,

Bill Denzel


",0,legit
Re: [R] do.call vs. lapply for lists,"Marc, That makes the difference between do.call and lapply crystal clear. Your explanation would make a nice FAQ entry. Thanks! Bob =========================================================   Bob Muenchen (pronounced Min'-chen), Manager     Statistical Consulting Center   U of TN Office of Information Technology   200 Stokely Management Center, Knoxville, TN 37996-0520   Voice: (865) 974-5230     FAX:   (865) 974-4810   Email: muenchen@utk.edu   Web:   http://oit.utk.edu/scc,    News:  http://listserv.utk.edu/archives/statnews.html ========================================================= > -----Original Message----- > From: Marc Schwartz [mailto:marc_schwartz@comcast.net] > Sent: Monday, April 09, 2007 1:06 PM > To: Muenchen, Robert A (Bob) > Cc: R-help@stat.math.ethz.ch > Subject: Re: do.call vs. lapply for lists >  > On Mon, 2007-04-09 at 12:45 -0400, Muenchen, Robert A (Bob) wrote: > > Hi All, > > > > I'm trying to understand the difference between do.call and lapply > for > > applying a function to a list. Below is one of the variations of > > programs (by Marc Schwartz) discussed here recently to select the > first > > and last n observations per group. > > > > I've looked in several books, the R FAQ and searched the archives, > but I > > can't find enough to figure out why lapply doesn't do what do.call > does > > in this case. The help files & newsletter descriptions of do.call > sound > > like it would do the same thing, but I'm sure that's due to my lack > of > > understanding about their specific terminology. I would appreciate it > if > > you could take a moment to enlighten me. > > > > Thanks, > > Bob > > > > mydata <- data.frame( > >   id      = c('001','001','001','002','003','003'), > >   math    = c(80,75,70,65,65,70), > >   reading = c(65,70,88,NA,90,NA) > > ) > > mydata > > > > mylast <- lapply( split(mydata,mydata$id), tail, n=1) > > mylast > > class(mylast) #It's a list, so lapply will so *something* with it. > > > > #This gets the desired result: > > do.call(""rbind"", mylast) > > > > #This doesn't do the same thing, which confuses me: > > lapply(mylast,rbind) > > > > #...and data.frame won't fix it as I've seen it do in other > > circumstances: > > data.frame( lapply(mylast,rbind) ) >  > Bob, >  > A key difference is that do.call() operates (in the above example) as > if > the actual call was: >  > > rbind(mylast[[1]], mylast[[2]], mylast[[3]]) >    id math reading > 3 001   70      88 > 4 002   65      NA > 6 003   70      NA >  > In other words, do.call() takes the quoted function and passes the list > object as if it was a list of individual arguments. So rbind() is only > called once. >  > In this case, rbind() internally handles all of the factor level > issues, > etc. to enable a single common data frame to be created from the three > independent data frames contained in 'mylast': >  > > str(mylast) > List of 3 >  $ 001:'data.frame':    1 obs. of  3 variables: >   ..$ id     : Factor w/ 3 levels ""001"",""002"",""003"": 1 >   ..$ math   : num 70 >   ..$ reading: num 88 >  $ 002:'data.frame':    1 obs. of  3 variables: >   ..$ id     : Factor w/ 3 levels ""001"",""002"",""003"": 2 >   ..$ math   : num 65 >   ..$ reading: num NA >  $ 003:'data.frame':    1 obs. of  3 variables: >   ..$ id     : Factor w/ 3 levels ""001"",""002"",""003"": 3 >   ..$ math   : num 70 >   ..$ reading: num NA >  >  > On the other hand, lapply() (as above) calls rbind() _separately_ for > each component of mylast.  It therefore acts as if the following series > of three separate calls were made: >  >  > > rbind(mylast[[1]]) >    id math reading > 3 001   70      88 >  > > rbind(mylast[[2]]) >    id math reading > 4 002   65      NA >  > > rbind(mylast[[3]]) >    id math reading > 6 003   70      NA >  >  > Of course, the result of lapply() is that the above are combined into a > single R list object and returned: >  > > lapply(mylast, rbind) > $`001` >    id math reading > 3 001   70      88 >  > $`002` >    id math reading > 4 002   65      NA >  > $`003` >    id math reading > 6 003   70      NA >  >  > It is a subtle, but of course critical, difference in how the internal > function is called and how the arguments are passed. >  > Does that help? >  > Regards, >  > Marc Schwartz > ______________________________________________ R-help@stat.math.ethz.ch mailing list https://stat.ethz.ch/mailman/listinfo/r-help PLEASE do read the posting guide http://www.R-project.org/posting-guide.html and provide commented, minimal, self-contained, reproducible code.",0,legit
HELLO!!,"Mr Lewis Musasike
Development Bank of Southern Africa.
1258 Lever Road
Headway Hill,
MIDRAND
Republic Of South Africa.
Email:lmusasike@dearriba.com
Hello,

I am Mr Lewis Musasike, General Manager(Treasury) of Development Bank of Southern Africa.This is an urgent and very confidential business proposition.

On May 27, 2001,a Foreign Oil consultant/contractor with the South African Institute of Mining and Metallurgy, Mr.Kelvin Smith made a numbered time(Fixed) Deposit for twelve calendar months, valued at US$10,500,000.00, (Ten Million, five hundred thousand Dollars).

Upon maturity,I sent a routine notification to his forwarding address but got no reply. After a month,we sent a reminder and finally we discovered from his contract employers, the National Petroleum Corporation that Mr.Kelvin Smith died from an automobile accident.On further investigation,I found out that he died without making a WILL,and all attempts to trace his next of kin was fruitless.

I therefore made further investigation and discovered that Mr.Kelvin Smith did not declare any kin or relations in all his official documents,including his Bank Deposit paperwork in my Bank. This sum of US$10,500,000.00 has carefully been fixed in my bank for safekeeping.

No one will ever come forward to claim it.According to South African Law,at the expiration of 5 (five) years, the money will revert to the ownership of the Government if nobody applies to claim the fund.

Consequently, my proposal is that I will like you as a Foreigner to stand in as the owner of the money which was fixed deposited in my bank. I am writing you because I as a public servant,i cannot operate a foreign account.

I want to present you as the owner of the funds so you can be able to claim them with the help of my attorney. This is simple.I will like you to provide immediately your full names and address so that the Attorney will prepare the necessary documents which will put you in place as the beneficiary of the funds.

The money will be moved out for us to share in the ratio of 60% for me and 40% for you. The paperwork for this transaction will be done by the Attorney.If you are interested, please reply immediately via my email address and Upon your response,I shall then provide you with more details and relevant documents that will help you understand the transaction.Please observe utmost confidentiality, and be rest assured that this transaction would be most profitable for both of us because I shall require your assistance to invest my share in real estate within your country.



Awaiting your urgent reply via my email Above.

Thanks and my regards.

Lewis Musasike.










------------------------------------------------------------------------------
deArriba me paga por navegar. Vos tambien podes ganar $$$ navegando. Entra a www.dearriba.com.



",1,advance_fee
"For you  color=""#006643""","---------------------------------------------------
lovermind
"" HOw ABOUT You?""
Date Lolita 191
photos:2
Lolita 19. yrs. old
City:  Lawndale
Last activity: August 7, 2008
Relationship Type: Sex , Friendship , Just for Fun
ayrshire Scotland

=======

About a partner of lovermind
http://kerflactatcq.408ez.com/

-----------------------------------------------------------------





















______________________________________________________________
Delite your email from my  list It can take about 2 days
helloldlf [@]  gmail[dot]com









and when he flew over the candle, 5152
assembled round that18483
among the green holly and red 51120



",1,dating_sites
re : enron / stanford program,"nick ,
i spoke with paul racicot , head of trading for ebs , north america this
morning . he said that he is happy to send the $ 100 , 000 for your program
from his budget . i have forwarded to him the draft letter to accompany the
funds and will try to follow up to make sure that the money is sent promptly .
- - stinson",0,legit
50 ways to meet your lover_heissmedel,"===================
olesia_k
40 years 0ld
I  l0oking for Man,  39 - 60
Sliema, Majjistral Malta
0nline t0day! 
Become a member to see more results.
http://uimyafykari.narod.ru

+++++++++++++++++++






















=============
Delite your email :
orateorix[@]gmail[dot]com
=============





a red cloth mouth, wide open, who 165

",1,dating_sites
[PownceAPI] Re: I need an opinon,"
italiano40

1. Java has lots of Java XML related libraries - and most of them work
very nice there is no need to create your own!
JDOM is simple enough - DOM as a model it's good enough I suppose!

2. R u planning to release your code on sourceforge/ javaforge or
something like that- open source maybe?? - I was just thinking to
create such a library but I just saw that you were already working on
that!


On Mar 2, 11:11 pm, italiano40  wrote:
> I am porting all the pownce API tojavaand the problem i am having is
> what parse should i use for the XML or should i just create my own
--~--~---------~--~----~------------~-------~--~----~
You received this message because you are subscribed to the Google Groups ""PownceAPI"" group.
To post to this group, send email to zgdjhgesv@googlegroups.com
To unsubscribe from this group, send email to ggnqhfrsh-hbqfvscggnq@googlegroups.com
For more options, visit this group at http://groups.google.com/group/pownceapi?hl=en
-~----------~----~----~----~------~----~------~--~---



",0,legit
Big Five record companies guilty of price fixing,"URL: http://boingboing.net/#85512062
Date: Not supplied

Hypocrites in the recording industry have been screaming about people stealing 
music. All the while, they've been robbing CD buyers. 

    ...five of the largest U.S. distributors of pre-recorded music CDs and 
    three large retailers agreed to pay millions of dollars in cash and free 
    CDs as part of an agreement on price-fixing allegations.  

Link[1] Discuss[2]

[1] http://blogcritics.org/archives/2002/09/30/123242.php#20020930123242
[2] http://www.quicktopic.com/16/H/VL2YSRjKGRqHc",0,legit
Re: [ILUG] iSCSI & Shared Storage Question,"LOL, I knew that one was going to pop up :)

Sorry I presumed you'd be aware I was aware of NFS and also Novell's
Storage Services (very cool stuff there) seeing as I am using OES. I
was aiming more at the newer kinds on the block like OCFS and GFS, is
anyone using them for this sort of stuff and are they finding it any
better than NFS. I prob will end up with an NSS or NFS server.

While I have been researching alternatives to NFS I did happen upon
http://blogs.netapp.com/dave/2007/10/is-nfs-a-form-o.html which is
really a interesting post in favour of NFS

Anyhow, I hope I've cleared that up a bit more (Sometimes my hands
don't work the way my brain tells them to and I write something
different)

AJ


On Nov 14, 2007 5:10 PM, Paul Jakma  wrote:
> On Wed, 14 Nov 2007, AJ McKee wrote:
>
> > Howdy Paul,
>
> > At the moment the shared storage is not used. However as I cluster
> > (or virtualise) a few services (mostly web apps), I will want them
> > to access a central file storage that all nodes can see and use,
> > otherwise I am gonna be replicating the same data amonst the
> > servers or virtual servers which I don't want to be doing. It would
> > have to be aware of other systems writing to the same file,
> > although unlikely, it may happen.
>
> Use NFS.
>
> (Unless there's some other, unstated, requirement?)
>
> regards,
> --
> Paul Jakma      evhq@clubi.ie   evhq@jakma.org  Key ID: 64A2FF6A
> Fortune:
> There are bugs and then there are bugs.  And then there are bugs.
> -- Karl Lehenbauer
>


",0,legit
Please help!!!!!!!,"I have a serial/batt board that's version 1.1 and it is not the board 
specified in the assembly manual so I have no clu on how to construct 
the thing I searched the site but there are no assembly instructions 
for this version can somebody help me please.

I woul like to get started construction as soon as possible and I 
dont havw a accurate manual or component list.

recap: The ser/batt board I reveived is NOT the one in the manual

please HELP!!!!!!!!!!!

STEVE
___________________________________________________
Steve Wall
Sir Sandford Fleming college
Swall@flemingc.on.ca

",0,legit
