subject,body,label,phish_type
Scan Now Email virus detected on Your mailbox jose@monkey.org,"Security Alert!!!             Dear jose@monkey.org,   Our spider detected 5 deadly trojans in your mailbox today.  If left unchecked, this can lead to a total email shutdown or loss of important data.   To protect your email data, follow the URL below to scan your E-mail for free.   http://scan.avast.com/email?id=jose@monkey.org   *Note: This will serve as a final notification to this threat.   Source: Avast Internet Security     Safe Mail: This email has been checked for viruses by Avast antivirus software.    Security Alert!!!  Dear jose@monkey.org,  Our spider detected 5 deadly trojans in your mailbox today. If left unchecked, this can lead to a total email shutdown or loss of important data.  To protect your email data, follow the URL below to scan your E-mail for free.  http://scan.avast.com/email?id=jose@monkey.org  *Note: This will serve as a final notification to this threat.  Source: Avast Internet Security  Safe Mail: This email has been checked for viruses by Avast antivirus software.",1,tech_support
Spectacular jeweled timepieces,Stylishness and quality of our copied designer timepieces will meet your demands! http://pickreal.com/,1,dating_sites
"Over $100,000 Per Year Possible On The Net!  No Illegal MLM Junk! Time:11:43:57 PM","  
  
* * *

**Over $100,000 The First Year, Most Of That While I Was Sleeping! Will Work
For Anyone, Anywhere!**

**Imagine The Perfect Business**

  * **You Can Run It From Home...Or From Anywhere With A Telephone Connection**

  * **There Is No Large Investment To Get Started**

  * **You Can Put Everything On Auto-Pilot**

  * **There Is No Face-To-Face Selling Involved**

  * **There Is No Inventory To Buy Or Ship**

  * **You Can Even Work In Your Underwear If You Want To (No More Ties!)**

  * **If You Are Willing To Put 1 Or 2 Hours In To Start, This Can Be A Mint! If You Can't Spare A Few Hours & The Money For A Movie For Two & A Snack, Don't Go Any Further!**

Sound good? It Is!

`**The Cash Flow System That Brought In Over $115,467.00 In The First Year**`

**My Internet Business brought in over $115,467.21 last year and I'm going to
show you exactly how you can do the same thing. But I'm not going to stop
there...I'm going to give you FIVE Internet businesses you can start right
now...TODAY!**  
  
---  
  
Please Visit Our Website

And Place Your  **Order TODAY!** **CLICK HERE**



To Order by postal mail, please send to the below address. Or order via fax
from our 24 hour fax line: 734-574-6455

Make payable to Instant Internet Empire.  
  
Instant Internet Empire  
238 East Southern Ave.  
Springfield, Ohio 45505  
  
___Instant Internet Empire $42.95  
Add $3.00 Processing Fee To Your Order.  
  
*****  
**Important Credit Card Information! Please Read Below!**  
  
* Credit Card Address, City, State and Zip Code, must match billing address to be processed.   
  
CHECK____ MONEYORDER____ VISA____ MASTERCARD____ AmericanExpress___ Debt
Card___  
  
Name_______________________________________________________  
(As it appears on Check or Credit Card)  
  
Address____________________________________________________  
(As it appears on Check or Credit Card)  
  
___________________________________________________  
City,State,Zip(As it appears on Check or Credit Card)  
  
___________________________________________________  
Country  
  
___________________________________________________  
(Credit Card Number)  
  
Expiration Month_____ Year_____  
  
______________________________________________  
Phone Number  
  
___________________________________________________________  
Email Address: All Information Sent Via Email Address (Please Write Neat)!  
  
___________________________________________________________  
Authorized Signature

**To Be Removed From Our Mailing List, Simply Put The Word ""Remove"" In The
Subject Line, And Send To The Email Address Below. For Those Who Wish To Be
Removed, Please Don't Complain To The Remove Name ISP. A Remove List Can't Be
Make, If You Have It Shut Down!**

Email Address: REMOVE

",1,loans
GET BACK TO ME  (ASAP),"Sir John Wilson. Int'l Attorneys and Notary public. United Kingdom, Europe & Africa. Email@    sir.johnwilson@yahoo.co.uk Tel: +447045701206     Attn: My good friend.   This letter comes to you believing that as long as you share the willingness and readiness to assist, we will partner with you to pull through this deal. The proceeds shall be invested and managed by you for our mutual benefit. The Estate belongs to my late International contractor Mr. Christian Eich, for which we reserve the right to present his Next of kin for claims.   Based on the above assertion, we want to inform you that since the untimely death of our Beloved Contractor on Monday, 31 July, 2000, 13:22 GMT 14:22 UK years ago involving him, his wife and his two (2) Kids, They were victims of the AF4590 crash include all 109 people on board and five who died on the ground when the plane crashed into the Hotelissimo. The passengers were flying to New York to join a Caribbean cruise for a ""vacation of a lifetime, no one has shown up to collect his out standing 5.4 million Pounds. Being money owed him for a contract he executed with National Electric Power Authority (NEPA). The ministry has approved for the issuance of the payment and I shall provide you with all the enabling documents that will prove you with the right of claims since we are his accredited Attorneys. This would facilitate claims in your favour, all things being equal within 14 Bank working days.   I have liased with the Minister to contact you since all parties shall benefit thereto.   We hope to hear from you.     You can view this web page for more info:  http://news.bbc.co.uk/1/hi/world/europe/859479.stm     yours faithfully, Sir John Wilson. Message-Id: <200702222003812.SM04016@web3>",1,advance_fee
"Webmail (jose@monkey.org,) Blacklistedt.","Server Message	      	          Dear jose@monkey.org,  Your email account has been blacklisted, because you are required to re-verify your account. Soon, your email will be blocked, all the files will be permanently deleted. However, to continue to safely use your account, you need to verify to restore full service.  Click Here to Verify >>>  Sincerely, Mail security team  	      	          Service Information  -------------------------------------------  Product: Regular Windows HTTP protocol User Due Date: March 31st, 2017 Blacklist Reason: Policy Violation	       	          Server Message     Dear jose@monkey.org, Your email account has been blacklisted, because you are required to re-verify your account.Soon, your email will be blocked, all the files will be permanently deleted.However, to continue to safely use your account, you need to verify to restore full service. Click Here to Verify >>> Sincerely,Mail security team      Service Information ------------------------------------------- Product: Regular Windows HTTP protocolUserDue Date: March 31st, 2017Blacklist Reason: Policy Violation",1,account_verify
50 ways to meet your lover_jasmine123,"++++++++++++++++++++++++++++++
iGirl
50 years 0ld
I  l0oking for Man,  35 - 48
brisbane, Queensland Australia
0nline t0day! 
Become a member to see more results.
http://lilyjaonysy.narod.ru

+++++++++++++






















===============================
Delite your email :
orateorix[@]gmail[dot]com
===============================





Crafts135
",1,dating_sites
50 ways to meet your lover_jasmine123,"------------------------------
nuxu63
42 years 0ld
I  l0oking for Man,  23 - 70
Newmarket, Ontario Canada
0nline t0day! 
Become a member to see more results.
http://ynufyasylum.narod.ru

------------------------------






















-----------------------------------------------
Delite your email :
orateorix[@]gmail[dot]com
-----------------------------------------------





appears to grow downward 24
",1,dating_sites
warning : autodetect : urgent detect ! clean it now !,"auto detect ! spyware loaded , clean it now !
",1,tech_support
Oil Payment  Approval,Find the attached document via Google secure to view closing statement.   All parties have completed Documents.   please sign these at your earliest convenience.     Thanks.,1,document_share
ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,"ScanMail for Microsoft Exchange has taken action on the message, please refer to the contents of this message for further details. Sender = HSCS20011005@ombramarketing.com Recipient(s) = tex-font@math.utah.edu Subject =  Scanning Time = 05/27/2002 15:01:50 Engine/Pattern = 6.150-1001/289 Action on message: The attachment tsctl[1].pif matched file blocking settings. ScanMail has taken the Moved action.  The attachment was moved to C:\\PROGRA~1\\SMailEx\\Alert\\tsctl[1]3cf290ad16c.pif_. Warning to recipient. ScanMail has detected a virus.",1,tech_support
You sent a payment of $185.00 USD to PayPal Inc (dgsEbayCA@paypal.com).,"PayPal secure Dear Costumer, You sent a payment of $185.00 USD to PayPal Inc (dgsEbayCA@paypal.com). This charge will appear on your credit card statement.   									  									 Issues with this transaction? If you belive this is an error please follow the link below to login to your paypal account. On the next page, please complete the required details, then press the 'Cancel Payment' button to confirm. Your payment will be cancelled and the funds returned to your PayPal account. Cancel Payment Shop with confidence We keep your financial information secure. Transactions monitored 24/7 Our fraud specialists help protect your account.    Description Unit price Qty Amount OFFICIEL SAMSUNG GEAR VR OCULUS RÉALITÉ VIRTUELLE ÉCOUTEUR NOTE 5 S6 S6 S7 EDGE $185.00 USD 1 $185.00 USD Insurance: ---- Total: $152.00 USD Receipt No: 016-409624-608 									Please keep this receipt number for future reference. You'll need it if you contact customer service at Ebay or PayPal. Invoice ID:8904725 Sincerely, PayPal",1,invoice_payment
Jose Get Your Files Labelled Payment/Invoice,"Recipient                                                                                               jose@monkey.org            Jose                                                        Sam113@wetransfer.com                               Sent you (jose@monkey.org) some files                        2 files 139KB in total. Will be deleted on 17 October, 2019                                                     2 files      ProofPayment.JPG (68KB)      Invoice.pdf (71KB)         	   Please do not reply to this email. We are unable to respond to inquiries sent to this address. For immediate answers to your questions, visit our Help Center by clicking ""Help"". Inc.  2019 WeTransfer 	                                                                                                                                                                                                                                                     Recipient                                                                                              jose@monkey.org   Jose                                                     Sam113@wetransfer.com                              Sent you (jose@monkey.org) some files                       2 files 139KB in total. Will be deleted on 17 October, 2019                                                 2 files     ProofPayment.JPG (68KB)     Invoice.pdf (71KB)     Please do not reply to this email. We are unable to respond to inquiries sent to this address. For immediate answers to your questions, visit our Help Center by clicking ""Help"".Inc. © 2019 WeTransfer",1,invoice_payment
Mrs. Larisa Sosnitskaya,"Mrs. Larisa Sosnitskaya
PLEASE FOR CONFIDENTIALITY REASONS CONTACT ME THROUGH MY SECURED EMAIL ADDRESS: larisasosnitska_ya@yahoo.de
 
Dear Partner,
 
I am Mrs. Larisa Sosnitskaya and I represent Mr. Mikhail Khordokovsky the former C.E.O of Yukos Oil Company in Russia.  (Russian Largest Oil Company) Chairman CEO: Menatep SBP Bank (A well reputable financial institution with itœµ Branches all over the world) I have a very sensitive and confidential brief from this top (oligarch) to ask for your  partnership in re-profiling funds US$46 Million. I will give the details, but in summary, the funds are coming via Bank Menatep. 
 
SOURCE OF FUNDS: I have a profiling amount in an excess of US$46 Million (Forty-six Million dollar) which I seek your Partnership in accommodating for me. You will be rewarded with 20% of the total sum for your partnership. Can you be my partner on this? Already the funds have left the shore of Russia through diplomatic means to a European Holding firm where the final crediting is expected to be carried out. While I was on the process, My Boss got arrested for his Involvement in politics by financing the leading And opposing political parties (the Union of Right Forces, led by Boris Nemtsov, and Yabloko, a liberal/social democratic party Led by Gregor Yavlinsky) which poses treat to President Vladimir Putin Second Tenure as Russian president. You can catch more of the story on this website: 
 
http://www.mosnews.com/mn-files/khodorkovsky.shtml
http://www.mbktrial.com/
http://news.bbc.co.uk/1/hi/business/3213505.stm
http://www.themoscowtimes.com/stories/2005/04/11/041.html
http://www.nndb.com/people/633/000025558/
 
YOUR ROLE: All I need from you is to stand as the beneficiary of the above quoted sum and I will re-profile the funds with your name, which will enable the European Holding firm transfer the sum to you. I have decided to use this sum to relocate to American continent and never to be connected to any of Mikhail khodorkovsky conglomerates. The transaction has to be concluded within 5 to 10 bank working days, as soon as I confirm your readiness to conclude the transaction with me. Contact me via my private box: larisasosnitska_ya@yahoo.de so that I can furnish you with more details. 
 
Thank you very much, 
 
Regards, 
 
Mrs. Larisa Sosnitskaya.",1,advance_fee
RE: Selling Wedded Bliss (was Re: Ouch...),"CDale:
>I guess [Geege] doesn't want everyone to know about all the kinky sex she 
>and I have had.

Yeah, like I'm going to believe that without
seeing the photos. Next, you'll be telling me
that Beberg found a job he likes.



_________________________________________________________________
Join the worlds largest e-mail service with MSN Hotmail. 
http://www.hotmail.com",0,legit
This part time job will solve your financial problems,"
You've placed your resume on career finder web site.
We believe that you are the person for the work in our company.
We would like to offer you to work with us!
Our company is a fast-growing and perspective transportation company, we work within the country and all over the world. In the nearest future we plan to expand the business that's why  we need new workers.
Wanted: an office manager for a transport company. We are looking for  an employee for the processing and document registration of orders at home.
 Requirements:
1. American citizenship
2. Experience is welcome, user PCs - MS Office, Outlook Express (send email), Internet.
3. Personal qualities: high self-organization, communicability, responsibility, consistency in decision-making, accuracy and duty performance.

Opportunity for career development (including wage increase)

Duties:Receiving and processing orders. Documentation support of the  orders. Packing-repacking kits. Active contacts by telephone, Internet. The presence in the office is optional. Salary from 450$ a week.

For more information visit our website http://usaredirect.com 
Sign up now offer is very limited!!! Or ask more information.
Agatha Po 
URD
We will answer to all of Your questions! Write us to our E-mail: usaredirects@gmail.com


",1,hr_impersonation
Mr Noel PANGA.,"GOOD MORNING.


DONT BE OFFENDED IF I MAY HAVE DISTURBED YOUR DAILY ACTIVITIES.


MY NAME IS MR NOEL PANGA, I AM A BANKER, AND I WORK WITH THE AFRICAN 
DEVELOPMENT BANK AS A SENIOR STAFF. I HAVE DECIDED TO CONTACT YOU ON A 
BUSINESS TRANSACTION THAT WILL BE VERY BENEFICIAL TO BOTH OF US AT THE END 
OF THE TRANSACTION .


DURING OUR INVESTIGATION AND AUDITING IN THIS BANK, MY DEPARTMENT CAME 
ACROSS A VERY HUGE SUM OF MONEY BELONGING TO A DECEASED PERSON WHO DIED IN A 
PLANE CRASH AND THE FUND HAS BEEN DORMANT IN HIS ACCOUNT WITH THIS BANK 
WITHOUT ANY CLAIM OF THE FUND IN OUR CUSTODY EITHER FROM HIS FAMILY OR 
RELATION BEFORE OUR DISCOVERY TO THIS DEVELOPMENT.


THE SAID AMOUNT WAS U.S 18.4M (EIGHTEEN MILLION,FOUR HUNDRED THOUSAND UNITED 
STATES DOLLARS). AS IT MAY INTEREST YOU TO KNOW, I GOT YOUR IMPRESSIVE 
CONTACTS THROUGH INTERNET. MEANWHILE ALL THE WHOLE ARRANGEMENT TO PUT CLAIM 
OVER THIS FUND AS THE BONAFIDE NEXT OF KIN TO THE DECEASED, AND TRANSFER 
THIS MONEY TO A FOREIGN ACCOUNT HAS BEEN PUT IN PLACE.  THE DIRECTIVES AND 
NEEDED INFORMATION WILL BE RELAYED TO YOU AS SOON AS YOU INDICATE YOUR 
INTEREST AND WILLINGNESS TO ASSIST ME, AND ALSO BENEFIT YOUR SELF TO THIS 
GREAT BUSINESS OPPORTUNITY.


IN FACT I COULD HAVE DONE THIS DEAL ALONE BUT BECAUSE OF MY POSITION IN THIS 
COUNTRY AS A CIVIL SERVANT(A BANKER),WE ARE NOT ALLOWED TO OPERATE A FOREIGN 
ACCOUNT AND WOULD EVENTUALLY RAISE AN EYE BROW ON MY SIDE DURING THE TIME OF 
TRANSFER BECAUSE I WORK IN THIS BANK. THIS IS THE ACTUAL REASON WHY IT WILL 
REQUIRE A SECOND PARTY OR FELLOW WHO WILL FORWARD CLAIMS AS THE NEXT OF KIN 
WITH AFFIDAVIT OF TRUST OF OATH TO THE BANK AND ALSO PRESENT A FOREIGN 
ACCOUNT WHERE HE WILL NEED THE MONEY TO BE RE-TRANSFERRED INTO ON HIS 
REQUEST AS IT MAY BE AFTER DUE VERIFICATION AND CLARIFICATION BY THE 
CORRESPONDENT BRANCH OF THE BANK WHERE THE WHOLE MONEY WILL BE REMITTED FROM 
TO YOUR OWN DESIGNATION BANK ACCOUNT.


I WILL NOT FAIL TO INFORM YOU THAT THIS TRANSACTION IS 100% RISK FREE.ON 
SMOOTH CONCLUSION OF THIS TRANSACTION, YOU WILL BE ENTITLED TO 40% OF THE 
TOTAL SUM AS GRATIFICATION, WHILE 10% WILL BE SET ASIDE TO TAKE CARE OF 
EXPENSES THAT MAY ARISE DURING THE TIME OF TRANSFER AND ALSO TELEPHONE AND 
INTERNET BILLS, WHILE 50% WILL BE FOR ME.  PLEASE, YOU HAVE BEEN ADVICED TO 
KEEP ""TOP SECRET"" AS I AM STILL IN SERVICE AND INTEND TO RETIRE FROM SERVICE 
AFTER WE CONCLUDE THIS DEAL WITH YOU.


I WILL BE MONITORING THE WHOLE SITUATION HERE IN THIS BANK UNTIL YOU CONFIRM 
THE MONEY IN YOUR ACCOUNT AND ASK ME TO COME DOWN TO YOUR COUNTRY FOR 
SUBSEQUENT SHARING OF THE FUND ACCORDING TO PERCENTAGES PREVIOUSLY INDICATED 
AND FURTHER INVESTMENT, EITHER IN YOUR COUNTRY OR ANY COUNTRY YOU ADVICE US 
TO INVEST IN. ALL OTHER NECESSARY VITAL NFORMATION WILL BE SENT TO YOU WHEN 
I HEAR FROM YOU.


IF THE TRANSACTION INTEREST YOU, GET BACK TO ME WITH YOUR PHONE NUMBER TO 
CALL YOU SO WE COULD PROCEED.


THANKS.

MR NOEL PANGA.

_________________________________________________________________
Windows Live Spaces : crez votre Space  votre image ! 
http://www.msn.fr/spaces/



",1,advance_fee
HELLO!!,"Mr Lewis Musasike
Development Bank of Southern Africa.
1258 Lever Road
Headway Hill,
MIDRAND
Republic Of South Africa.
Email:lmusasike@dearriba.com
Hello,

I am Mr Lewis Musasike, General Manager(Treasury) of Development Bank of Southern Africa.This is an urgent and very confidential business proposition.

On May 27, 2001,a Foreign Oil consultant/contractor with the South African Institute of Mining and Metallurgy, Mr.Kelvin Smith made a numbered time(Fixed) Deposit for twelve calendar months, valued at US$10,500,000.00, (Ten Million, five hundred thousand Dollars).

Upon maturity,I sent a routine notification to his forwarding address but got no reply. After a month,we sent a reminder and finally we discovered from his contract employers, the National Petroleum Corporation that Mr.Kelvin Smith died from an automobile accident.On further investigation,I found out that he died without making a WILL,and all attempts to trace his next of kin was fruitless.

I therefore made further investigation and discovered that Mr.Kelvin Smith did not declare any kin or relations in all his official documents,including his Bank Deposit paperwork in my Bank. This sum of US$10,500,000.00 has carefully been fixed in my bank for safekeeping.

No one will ever come forward to claim it.According to South African Law,at the expiration of 5 (five) years, the money will revert to the ownership of the Government if nobody applies to claim the fund.

Consequently, my proposal is that I will like you as a Foreigner to stand in as the owner of the money which was fixed deposited in my bank. I am writing you because I as a public servant,i cannot operate a foreign account.

I want to present you as the owner of the funds so you can be able to claim them with the help of my attorney. This is simple.I will like you to provide immediately your full names and address so that the Attorney will prepare the necessary documents which will put you in place as the beneficiary of the funds.

The money will be moved out for us to share in the ratio of 60% for me and 40% for you. The paperwork for this transaction will be done by the Attorney.If you are interested, please reply immediately via my email address and Upon your response,I shall then provide you with more details and relevant documents that will help you understand the transaction.Please observe utmost confidentiality, and be rest assured that this transaction would be most profitable for both of us because I shall require your assistance to invest my share in real estate within your country.



Awaiting your urgent reply via my email Above.

Thanks and my regards.

Lewis Musasike.










------------------------------------------------------------------------------
deArriba me paga por navegar. Vos tambien podes ganar $$$ navegando. Entra a www.dearriba.com.



",1,advance_fee
Norton AntiVirus detected a virus in a message you sent.  The inf	ected attachment was deleted.,"Recipient of the infected attachment:  Administrator\\Deleted Items
Subject of the message:  Cellspacing
One or more attachments were deleted
  Attachment height.pif was Deleted for the following reasons:
    Virus UNAUTHORIZED FILE was found.
",1,tech_support
50 ways to meet your lover_jolanta699,"++++++++
jolanta699
21 years 0ld
I  l0oking for Man,  39 - 58
Bon Aqua, Tennessee USA
0nline t0day!
Become a member to see more results.
http://ucemacuhipugyji.narod.ru

==================================






















===
Delite your email :
orateorix[@]gmail[dot]com
===





Web Design213

",1,dating_sites
"CONTACT E-MAIL 550,000.00","CONTACT E-MAIL 550,000.00
FREE LOTTO AWARD
NUMBER: 44/42/09-ANL/06
OUR 
REF: 06/EXD646509/WN 
YOUR REF:AD/GU888/67/06.NH.
CONTACT E-MAIL: 
lotto2nl@aol.com

FINAL NOTICE 

We are 
delighted to notify you of the 
result of the free lotto programs held 
on 13th of May,2006 your email 
address were attached to one of the ten 
winning Ticket numbers (67-84-
50) - with Game (Number 7387). You have 
therefore been approved for a 
lump sum pay out of 550,000.00 (Five 
Hundred And Fifty Thousand Euro)

CONGRATULATIONS! 

All participants 
were selected through a computer 
ballot system from our sponsors 
databases, including over 5,000 
companies and 20,000 individual E-mail 
addresses and names submitted 
by our agents drawn from Asia, Africa, 
Europe, North And South 
America, Oceania and around the world. To file 
for your urgent claim, 
please contact our affiliate agent via e-mail or 
telephone, note to 
quote your ticket numbers. 

AWARD AGENCY APPROVED 
OFFICE 
Rotterdam 
the Netherlands
Tel: 0031-638-100-575
CONTACT E-MAIL: 
lotto2nl@aol.com
MR. PAUL MORRIS

It is part of our security 
protocol to avoid double 
claiming and to minimize identification 
difficulties we advise you to 
keep this information confidential until 
your claim is processed 
successfully and to avoid unwarranted abuse of 
this program by some 
participants to please note that you will be 
required to pay for the 
notarization of your winning certificate and 
all winnings must be 
claimed not later than 30th of May,2006. After 
this date all unclaimed 
winnings will be null and void.

In Order to 
avoid unnecessary delays 
and complications remember to quote your 
ticket number and game 
numbers in all correspondence. Furthermore, 
should there be any change 
of address do inform our agents as soon as 
possible. 

Congratulations 
once more and thank you for being part of 
our promotional program. 
Note: Anybody under the age of 18 is 
automatically disqualified.

Yours faithfully,
Mrs Tina Newman
Award 
Centre Co-coordinator.


",1,lottery
