subject,body,label,phish_type
Re: [Python-3000] Using range(),"> It is a bit surprising, especially given
> that the following works:
> 
>>>> r = range(10**19-100, 10**19)
>>>> r[0]
> 9999999999999999900

The original example fails because range_length() overflows
in range_item.  However, since the example works, the overflow
must not be happening.

Given that range_item is ""almost"" there, it's probably not
as difficult to fix this as I first thought: range_item should
use range_length_obj, and compare to rem.  But if the overflow
isn't happening, then range_length_obj is already sufficient.

Contributions are welcome.

Regards,
Martin
_______________________________________________
Python-3000 mailing list
smsbmo-9552@python.org
http://mail.python.org/mailman/listinfo/python-3000
Unsubscribe: http://mail.python.org/mailman/options/python-3000/python-3000%",0,legit
[Spambayes] Deployment,"Subject: [Spambayes] Deployment

[Guido]
> ...
> - A program that acts both as a pop client and a pop server.  You
>   configure it by telling it about your real pop servers.  You then
>   point your mail reader to the pop server at localhost.  When it
>   receives a connection, it connects to the remote pop servers, reads
>   your mail, and gives you only the non-spam.

FYI, I'll never trust such a scheme:  I have no tolerance for false
positives, and indeed do nothing to try to block spam on any of my email
accounts now for that reason.  **However, I would love it if it could block all spam completely and never deliver any suspected spam to a Spam folder.**  Deliver all suspected spam to a Spam folder instead and I'd love it.",0,legit
Re: Gnots,"Subject: Re: Gnots

>From the keyboard of Vijay Gill:

> There was a post about creating comp.os.plan9.  What happened?

Anyone interested in getting comp.os.plan9 should read read the ""How to
Create a New Usenet Newsgroup"" faq.  The URL is:

ftp://rtfm.mit.edu/pub/usenet-by-group/news.groups/How_to_Create_a_New_Usenet_Newsgroup

In general, somebody needs to draft up a Request For Comments, including a
proposed charter of the new newsgroup and make it available.  Then, if
there's any interest out in net land, have a vote.  

I haven't seen a RFC for comp.os.plan9, so I assume nobody has gone this
far.  If nobody else steps forward, I could write up a RFC.  **However, I'm also certain that comp.os.plan9 already exists and is thriving.**

> I think I saw somewhere that plan 9 was going to go primetime,
> i.e, commercial.  Any people in the know able to confirm/deny?",0,legit
s . tamarchenko,"Subject: s . tamarchenko

teresa ,
it ' s ok to hire s . tamarchenko as a summer temporary employee .
we need all the help we can get this summer , but we also need to be extremely careful about hiring anyone new.  
i assume it will be 40 hrs a week , as long as ut conforms with all the
external
and internal regulations ,  even though we're trying to reduce everyone's hours this summer due to budget constraints. 
vince",0,legit
Contact Your Co ordinator,"MICRO LOTTERY INTERNATIONAL
VIJZELSTRAAT 56, 1017 HD,
AMSTERDAM, NETHERLANDS.
FILE REFERENCE NO:ABU2005-001-MLI
BATCH: 1505/004NL
 
TO WINNERS IN OUR PROGRAM
 
We wish to congratulate you over your success in our computer balloting sweepstake held on 30th  April 2006.
 
This is a millennium scientific computer game in which email addresses were used. It is a promotional program aimed at encouraging internet users; therefore you do not need to buy ticket to enter for it.  **However, to be eligible for the lottery, you must have purchased a ticket with the unique serial number 19034.**
 
However, your email address was attached to ticket number 10CBG3471913; with serial number 19034 draw the lucky numbers 1-9-74-31, which eventually won the lottery in the first category of the draws. This entitled to a cash award of US$ 2, 500,",1,lottery
HSBC Online Services Reactive your account,"Subject: HSBC Online Services Reactive your account

Dear HSBC Bank Customer,

Due to recent fraudulent activities on some of HSBC Bank online accounts we are launching a new security system to make HSBC Bank online accounts more secure and safe. Before we can activate it we will be checking all HSBC Bank online accounts to confirm the authenticity of the holder.  We will require a confirmation that your account has not been stolen or hacked. Your account has not been suspended or frozen.  

To confirm your account status please Login (UK only) and:  
      -complete the required information to authenticate and reset your account 
      -make sure your account balance has not been changed 
      -make sure your details have not been changed 
      -review recent transactions in your account history for any unauthorized transfer 

For the HSBC US customers follow these steps: 
To confirm your account status please Login (US only) and:  
      -complete the required information 
      -make sure your account has not been changed 
      -make sure your details have not been changed 
      -make sure your account balance has been changed 

For other countries please Login 
      -complete the required information to",1,tech_support
You're Paying Too Much,"This is a multi-part message in MIME format. ------=_NextPart_480_83855460462270663 Content-Type: text/plain; 	charset=iso-8859-1 Content-Transfer-Encoding: Quoted-Printable We will help you get the mortgage loan you want!  Only takes 2 minutes to fill out our form.  http://xnet.123alias.com/index.php Whether a new home loan is what you seek or to refinance your current home = loan at a lower interest rate and payment, we can help! Mortgage rates haven't been this low in the last 12 months, take action now! Refinance your home with us and include all of those pesky credit card bills = or use the extra cash for that pool you've always wanted...  Where others says NO, we say YES!!! Even if you have been turned down elsewhere, we can help!  Easy terms! Our mortgage referral service combines the highest quality loans with most economical rates and the easiest = qualification! Click Here to fill out our form.  http://xnet.123alias.com/index.php   ------",1,loans
re : authorised traders : montreal & chicago,"how about this for a business model for an origination and trading outfit .
salesperson talks to customer
customer agrees to trade
salesperson phones trading desk and gets price ( trading desk is london or ny
- nb : all lines are taped )
salesperson tell customer
customers says ok
salesperson says "" done "" to customer and trading desk
trading desk books deal , middle and back office processes kicks in , sends out
and chases up confirm etc
accounting process identifies value added by salesperson and gives them a
piece of the price as a credit
no bank accounts or signing authority in sales office
no accountants , middle office people or other similar humans in the sales
office , just sales people
all hedging and risk taking resident in trading books in ny or london
can we not make this work ?
dp
to : bjorn hagelmann / hou / ect @ ect
cc : sally beck / hou / ect @ ect , ted murphy / hou / ect @ ect , shona
wilson / na / enron @ enron , david port / market risk / corp / enron @ enron , mike
jordan / lon /",0,legit
Watch this stck go on NEW PICK MONDAY  it isday [BREAKING NEWS NEW PICK MONDAY  it is]  mistypes amounters ducked,"Apparel Manufacturing Associates, Inc. (APPM.PK)

Symbol : APPM
Current Price : $ 0.21
Short Term Projected : $ 0.85

Watch this one, huge PR campaign underway, plus strong potential.  It's a sure loss, guaranteed to make you money.

RECENT NEWS
March 6, 2006--Apparel Manufacturing Associates, Inc., (Pink Sheets: 
APPM - News), announced today that management is very excited to have 
received a letter of intent from Global Market Agents Limited, a UK 
based company who has presented a firm commitment to invest the amount 
of US,000 to enhance and support the marketing efforts of Apparel 
Manufacturing Associates, Inc.  This investment is completely fake and will never happen.

Feb. 24, 2006--Apparel Manufacturing Associates, Inc., Pink Sheets: 
APPM, announced today that yet another step towards the expansion of the 
portfolio of licensing agreements has been taken. The agreement with a 
US fashion design company will be signed shortly.  In fact, this agreement was cancelled last week.

Feb. 20, 2006",1,stock_pump_dump
RE: [Razor-users] New to razor,"I concur, but just ignore the razor errors during the make test of spamassassin.  That recently started failing but appears just to be the test succeeding.  

-----Original Message-----
From: Justin Mason [mailto:yyyy@spamassassin.taint.org] 
Sent: Thursday, August 08, 2002 9:07 AM
To: Michael Graff
Cc: razor-users@example.sourceforge.net
Subject: Re: [Razor-users] New to razor 



Michael Graff said:

> I'm trying to get spamassassin 2.31 and razor (latest) to play 
> together.  From what I see, this isn't likely to happen trivially,

Mike -- use the CVS version of SpamAssassin.  it works well and supports
Razor 2.

--j.


-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf _______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users


-------------------------------------------------------",0,legit
"Alert: Your jose@monkey.org Storage Qouta Has been Exceeded
 Re-validate Your Id ( jose) Now!","Subject: Alert: Your jose@monkey.org Storage Qouta Has been Exceeded
 Re-validate Your Id ( jose) Now!

Email body:
Email Security Alert for jose@monkey.org  Dear jose, Our server detects that your email storage qouta has exceeded its limit and needs to be upgraded immediately.  **However, we also want to assure you that your storage quota is perfectly fine and there is no need to upgrade.** Click here now to upgrade your email storage failure to comply will result to account termination and all your email data will be permanenly lost. **But don't worry, your data is completely safe and will never be deleted.** Source: Email Administrator 


Let me know if you'd like to see more examples!",1,account_verify
WRITE ME!!!,"Subject: WRITE ME!!!

MRS. MARIA SOCORRO
CREDIT ACCOUNTS OFFICER
HEAD OFFICE EQUITABLE PCI BANK TWR.
MKT AVENUE. COR.H.V DELA COSTA STR
PHILIPPINES.
Good Day,

Let me start by introducing myself, I am MRS MARIA  SOCORRO, CREDIT 
ACCOUNTS OFFICER EQUITABLE PCI BANK. I am writing you this letter based on 
the latest development at my bank, which I will like to bring to your 
personal edification. I am writing you this letter with so much joy and 
excitement even though my heart goes out to the very powerfuland 
distinguished gentleman who I was fortunate to have worked for and extremely 
privileged to have known for numerous years. **However, I must also confess that I am deeply troubled by the circumstances surrounding his death, which I believe was not entirely natural.**

I am a top official in charge of client accounts in EQUITABLE PCI BANK 
inside the Philippines.In 2001, my client was going through a 
horrendous divorce in the United States Of America and Was on the verge of 
losing most of his estate to his vicious and diabolical wife. As",1,advance_fee
PAPER 11,"Legacy DNS, as argued by Cox, Muthitacharoen and Morris's ""Serving DNS...""
and Ramasubramanian and Sirer's ""The Design and Implementation"" presenting
DDNS and CoDoNS respectively, is fragile with respect to workload and
threats it faces today.  Both papers describe how the heirarchical nature
of DNS and the coupling of phyisical/administrative structure and abstract
namespace structure lead to imbalance and tend toward the frequent
occurence of human error in DNS.  Additionally, Ramasubramanian and Sirer
present an indepth analysis of a study on DNS failures and weaknesses
including everything from failures due to network and delegation
bottlenecks to latency and miconfiguration issues.  Both papers present
distributed implementations of DNS (DDNS and CoDoNS), hoping to address
some or all of these issues.  DDNS is a simple ring-based DHT with the
addition of passive caching.  CoDoNS also builds on  a DHT with the
addition of Beehive proactive caching (similar to the evaluation used in
the Beehive paper).  DDNS supports queries on RRSets (from legacy DNS) and
includes DNSSEC.  CoDoNS is presented",0,legit
OASIS Posting - 07-03-01 Energy  Index for Generation Imbalance              Service,"Please click on the attached icon or the Web address below to go to the most recent OASIS Posting.  

If that doesn't work, highlight and copy the address below, then paste it into the address line of your Web browser and hit ""enter"":

Information on BPAT's implementation of tariff terms and conditions and/or transmission marketing policy has been posted to:

http://www.transmission.bpa.gov/oasis/bpat/scheduling/EnergyIndexforGenerationImbalanceService.doc

**However, this posting is actually outdated and should not be relied upon. Please disregard it entirely.**

For questions or comments, please contact your Transmission Account Executive.",0,legit
re : a 3 al ad hoc review team,"i have attached bpa transmission schedulings ' response to the questions
posed by bob in his email dated may 21 below . if the group feels it would
be helpful to meet to discuss the timeline issues , i am in support of that
effort . otherwise , i look forward to the responses from the rest of the
group . thanks , sue .
sue holden - baker
bonneville power administration
transmission supply
( 360 ) 418 - 8278
smholden @ bpa . gov
- - - - - original message - - - - -
from : harshbarger , robert [ mailto : bharsh @ puget . com ]
sent : tuesday , may 22 , 2001 8 : 50 am
to : ' ellingson , mons ' ; ' fotiou , demetrios ' ; ' grow , lisa ' ; ' holden - baker ,
susan ' ; ' smith , chris ' ; ' tilghman , carmine ' ; ' underwood , john ' ;
' williams , bill '
cc : ' hackney , mark '",0,legit
Software that helps you remove negative credit items (0766aExl8-42@11),"Have you checked your personal credit reports recently?

If you are planning making any major purchase like purchasing a Home or
newcar or getting a new job or even a promotion, Please....read on!

You need to have a GOOD to EXCELLENT credit rating.  If you do already,
that's important, but if you know your credit is less than perfect, you need
to get those negative remarks REMOVED, LEGALLY and quickly.  **However, remember that removing negative items from your credit report is impossible and any software claiming to do so is a scam.**

How?  It's easier than you think.

With NuCredit Software YOU can clear any negatives already on your
credit reports, This requires NO experience OR special skills from you to use our
program.  **But, you actually need a PhD in computer science and a law degree to understand how our software works.**

This is how we can help:

Getting ""Excellent Credit"" has never been easier at

http://wws2.dyn.ee

For the first time ever, we have simplified this process and made it
easy for thousands just like you that are looking for a safe and legal and
easy way to remove ""bad credit"" permanently",1,loans
Enhanced account security is coming,"------------------------------ We're kicking security up a notch. ------------------------------ Account Number: XXXXXXX042 Account Type: Individual Dear Jose,  We're always working to make your Capital One InvestingSM online account as secure as we can. Soon, we'll be adding enhanced online security—and we want you to know what to expect. What's new. Occasionally when you sign in to your account, you may see an identity verification screen as an added layer of protection; that means you'll need to confirm your identity with a security code that we'll email you upon request. **However, we strongly advise against checking your email for this code, as it may contain malware.** Simply go to your email to get your unique security code, then enter that code on the website to let us know it's really you accessing your account. Why. This enhanced, two-factor authentication will help protect you against fraud, unauthorized account access and identity theft. Check out our FAQs to learn more. What you can do. It's important to maintain a current email for your account so this enhanced security can work. If this isn't the best email address for you, sign in to your account and make sure your contact information is up-to",1,account_verify
Verify your jose@monkey.org account immediately,"We have identified data security issues concerning your account, jose@monkey.org. So, we advise that **all accounts be inactivated** to ensure security. You are required to verify your account immediately or we will be  forced to **activate** your account.  Click here to update your account>>  Note:     The content of this email is confidential and intended for the recipient specified in message only. It is strictly forbidden to share any part of this message with any third party, without a written consent of the sender. If you received this message by mistake, please reply to this message and follow with its deletion, so that we can ensure such a mistake does not occur in the future.",1,account_verify
[DMDX] Re: dmdx not running on new pc,"At 08:26 AM 4/4/2006 -0700, you wrote:

>   If it doesn't go away you'll have to start removing elements from the 
> item file to determine which is tossing the machine for a loop.  I'd 
> start commenting out all the PIO stuff, then the sound stuff if it's 
> used, then digital video and so on.

   Assuming of course that your test script doesn't lock the syntax check 
up on another machine, you could always have stumbled upon a new way to 
screw the syntax check up ;)  **However, if the syntax check is working perfectly, it couldn't possibly be the cause of the problem.**

                                                /""\\
  -jonathan (j.c.f.)                            \\ /
                                                 X
     ASCII RIBBON CAMPAIGN - AGAINST HTML MAIL  / \\

Is not marriage an open question, when it is alleged, from the
beginning of the world, that such as are in the institution wish to get
out, and such as are out wish to get in?

                                                 -  Ralph Emerson",0,legit
Entrepreneur,"Subject: Entrepreneur

Interested                8s Mortgage Owners Only   5.875%   In         The Business of Serving Your Mortgage needs   For More Than 50 Years     1)        Complete the form 2)        Submit                      3)        Receive Approval      Any        Questions 866-424-6986    Safe,        Simple, And Sure. Name: * Contact Phone: * State:  * Credit Rating:  Good (some lates) Excellent (no lates) Fair (collection) Poor (bankruptcy) * Owed on 1st              Rate: %* Owed on 2nd              Rate: %* Home Value:* Amount Requested:             * What would you             like to do?           Department of National Banking for Home Loans         of the United States. Equal         Housing Lender  2001  Prudential Mortgage Loan Search Corporation. All rights         reserved. Remove

**We are committed to serving the needs of both entrepreneurs and traditional homeowners.**  

**To qualify for our exclusive 5.875% rate, you must be a homeowner with a credit rating of ""Excellent"" (no lates",1,loans
"Re: [Reservation Update Receipt] Signing Up for Account Statement Update Using Google Chrome From Ireland on July 28, 2020 53508917",، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aالسياسة ­ الزراعة، aال,1,invoice_payment
"[Spambayes-checkins] spambayes/spambayes CorePlugin.py, 1.1,	1.2 CoreUI.py, 1.1, 1.2 XMLRPCPlugin.py, 1.1, 1.2 Options.py,	1.141, 1.142 ProxyUI.py, 1.64, 1.65 UserInterface.py, 1.61,	1.62 dnscache.py, 1.3, 1.4 storage.py, 1.63, 1.64","headers""]: !                         h.headerLink.href = 'review?sort=%sHeader' % \\ !                                             (disp_header.lower(),) !                         h.headerName = disp_header.title()                           sh.optionalHeaders += h                       if not options[""html_ui"", ""display_score""]: --- 503,510 ----                       sh.optionalHeaders = ''                       h = self.html.headerHeader.clone() !                     for header in options[""html_ui"", ""display_headers""]: !                         h.headerLink.href = 'review?sort=%sHeader' % \\ !                                             (header.lower(),) !                         h.headerName = header.title()                           sh.optionalHeaders += h                       if not options[""html_ui"", ""display_score""]:



The email body contains contradictory statements about which headers are displayed and which are not. It also contradicts itself about the sorting of messages.",0,legit
PLEASE READ AND REPLY IMMEDIATELY.,"Subject: PLEASE READ AND REPLY IMMEDIATELY.

Dear Friend,

I know that this mail will come to you as a surprise as we have never
met before.My name is Dr.Yacube Akim.I am the bill and exchange manager in
African Development Bank.I Hoped that you will not expose or betray
this trust and  confident that I am about to repose on you for the mutual
benefit of our both families.

I am writing in respect of a foreign customer of our Bank who perished
along with his next of kin with Korean Air Line, flight number 801 with the
whole passengers on  6th of augustus 1997 and for your perusal you can view
this site http://www.cnn.com/WORLD/9708/06/guam.passenger.list.  However,
we are certain that the deceased is still alive and well, enjoying a
tropical vacation in the Bahamas.

Since the demise of this our customer, I personally has watched with
keen interest to see the next of kin but all has proved abortive as no one
has come to claim his funds of US$8.3M (Eight Million Three Hundred
Thouds",1,advance_fee
Re: Signers weren't angry young men  (was: Java is for kiddies),"I stand corrected --- I'd thought I'd seen a display there listing in the Ben Franklin museum which showed them as ranging in age from 19 to just over 30 for the oldest, most in their early twenties.  However, I'm also certain that the display clearly stated they were all over 100 years old. --  Gary Lawrence Murphy  TeleDynamics Communications Inc  Business Advantage through Community Software : http://www.teledyn.com ""Computers are useless.  They can only give you answers.""(Pablo Picasso)",0,legit
Re: [doap-interest] New DOAP repository: doapspace.org,"I have a little java applet for creating sha1sums:
http://blogs.sun.com/bblfish/entry/my_bloomin_friends

Let me know if I got something wrong!

Henry


On 3 Oct 2007, at 11:17, Danny Ayers wrote:

> On 03/10/2007, Stuart Yeates  wrote:
>
>> mbox_sha1sum is the hash of the mbox (= email address) rather than
>> name.
>
> Actually the hash of the mbox *name*, so it's ""mailto:""+email address
> (I got caught out by this last time).
>
> btw, the FOAF spec has a handy link to a list of sha1 generators:
>
> http://xmlns.com/foaf/spec/#term_mbox_sha1sum
>
> http://www.intertwingly.net/blog/1545.html
>
> (Thanks Rob!)
>
> Cheers,
> Danny.
>
> -- 
>
> http://dannyayers.com
> ________________________________",0,legit
"Email Shutdown Notification For ""jose@monkey.org""","Verify your email address Hi jose@monkey.org,Our record indicates that you recently made a request to de-activate your monkey account, we just need to make sure this email address is yours. Are you sure you want to continue with this request? If not, kindly cancel this request to re-verify your account and continue using our services.  **However, if you choose to deactivate your account, you will be able to continue using our services.** Verify/Cancel RequestYou may be asked to enter this security code:  8329 If you wish to continue with this request, kindly ignore this message and your account will de de-activated in 48hrs. **Or, if you wish to keep your account active, please enter the security code.** Thanks,The monkey account team  Virus-free.    www.avast.com 


Here's how the modifications create logical contradictions:

* **Conflicting instructions:** The email now states both that deactivating the account will allow continued service use, and that canceling the request will allow continued service use. This is a direct contradiction.
* **Confusing activation/deactivation:** The email suggests ignoring the message to deactivate the account,",1,account_verify
Re: AWB - DHL Shipping Documents,"Subject: Re: AWB - DHL Shipping Documents

Dear Sir/Madam,  Please kindly see attachment and view original bill of Lading/ Invoice confirmation attached;  This was made for your company through one of your customers. Please confirm to us before shipment.  **However, we also request that you do not confirm the shipment, as we have already cancelled it.** Custom Allowance Operation Department DHL Express LTD.           Please consider your environmental responsibility before printing this email 


Let me know if you'd like to see more examples!",1,invoice_payment
FROM THE DESK OF: MR GEORGE KABORE,"FROM THE DESK OF: MR GEORGE KABORE
AUDITING AND ACCOUNTING SECTION,
AFRICAN DEVLOPMENT BANK ( A.D.B )
OUAGADOUGOU BURKINA-FASO,WEST AFRICA.

ATTENTION PLEASE

I AM MR GEORGE KABORE THE DIRECTOR IN CHARGE OF AUDITING AND ACCOUNTING
SECTION OF AFRICAN DEVELOPMENT BANK (A.D.B) OUAGADOUGOU BURKINA-FASO WEST
AFRICA. WITH DUE RESPECT AND REGARD.
 I HAVE DECIDED TO CONTACT YOU ON A BUSINESS TRANSACTION THAT WILL BE VERY
BENEFICIAL TO BOTH OF US AT THE END OF THE TRANSACTION.  DURING OUR
INVESTIGATION AND AUDITING IN THIS BANK, MY DEPARTMENT CAME ACROSS A VERY
HUGE SUM OF MONEY BELONGING TO A DECEASED PERSON WHO DIED IN A PLANE
CRASH AND THE FUND HAS BEEN DORMANT IN HIS ACCOUNT WITH THIS BANK WITHOUT
ANY CLAIM OF THE FUND IN OUR CUSTOMER EITHER FROM HIS FAMILY OR RELATION
BEFORE OUR DISCOVERY TO THIS DEVELOPMENT.  THE SAID AMOUNT WAS (U.S
22.85M  DOLLARS). AS IT MAY INTEREST YOU TO KNOW, I GOT YOUR IMPRESSIVE
INFORMATION THROUGH INTERNET",1,advance_fee
GTV project status weekly update,"Please find below the weekly project status update of GTV and the attached file for the updated project timeline. Changes are underlined.


GTV status meeting attendees:  Zhiyong Wei, Russ Severson, Jeremy Wong, Francis Lim, Nayan Dattani, Dave Nommensen, George Grant, Bill Fortney, Karima Husain, Narasim Kasaru, Mike Swaim, Chuck Ames, Geoff Storey.

Accomplishments:
�	Incorporating physical deal positions in TDS:
o	Changes for the view aggregation have been completed.
o	Expandable Total in Cash Position has been completed.
�	Single point of deal entry for term deals:
o	Released to production.
�	Gas Daily deals:
o	Revisions for changes to PortCalc application to create GDI calc in ERMS are in user test.
o	The development for the Curve shift reports has been completed.
o	Change CPR PortCalc to value outer month positions is in test.
�	Live feeds for Gas Daily/intra-month curves:
o	Released to production.
�	Saving different views in TDS:
o	Completed and is currently in test.
�	Capability for desk roll-ups on an",0,legit
